"MR1";"MR3";"MR2"
"accustomed";0.678608546369504;0.421598349553893;0.225640279390241
"afraid";0.474815391430792;0.437654905972387;0.601602702117452
"beautiful";0.427599967322078;0.31960539232662;0.468909564640828
"best";0.023804399550305;-0.0975177356524409;0.901744430550859
"cheerful";0.400888475831476;0.524035117114799;0.521363546781332
"comfortable";0.309279639938268;0.0791947015839473;0.578221221721772
"extraordinary";0.725458590759766;0.318892433968687;0.0529843864008218
"fair";0.55796956669167;0.386362046358663;0.292587447691915
"gentle";0.425007452100485;0.440549360463813;0.409770184336109
"happy";0.410674113616729;0.341404743837819;-0.120634591002932
"honest";0.548672125292301;0.506086135851256;0.374392909172891
"married";0.721050804602829;0.514809810700355;0.201770962881883
"mysterious";0.288188860982278;0.627573486721179;0.540093220430387
"natural";0.627995608212955;0.543412416843376;0.353271268895989
"original";0.752510825040726;0.0583019886845517;0.362317598598652
"pleasant";0.147606416160733;0.449391064703556;0.689761999989476
"proud";0.723681488079285;-0.0270510885509158;0.50549500911639
"quiet";0.679759090288039;0.237991755411268;0.259780815726199
"rich";0.517480019332122;0.242939963216679;0.216317756261159
"strong";0.137848187823567;0.896121940356042;0.105470859082362
"weak";0.516380571987538;0.393439184128835;0.508058806514229
"worth";0.373354948048165;0.686367420607179;0.0400042243681769
