"MR1";"MR3";"MR6";"MR2";"MR5";"MR4";"MR7";"MR11";"MR8";"MR10";"MR9"
"accustomed";0.0233769048735001;0.535070639009403;0.536432356317563;0.433373642715605;0.215269535561533;0.111037509547403;0.18565447760579;-0.0449025105708257;0.113410617224613;0.0245602303674788;-0.15307979024104
"afraid";0.265852401902237;0.283336358580756;0.147253495178112;0.14716117229518;0.166910403518802;0.0664474886959631;0.803497241845429;0.215070041196189;0.0429906822517855;0.0807749068900574;-0.0451600826177164
"beautiful";0.205981967007017;0.345913681971248;0.764131761085457;0.00989082558508281;0.0283878780234672;0.141935337300245;0.153558256748948;0.107261163016978;-0.0257168937386214;-0.121717465767105;0.151397732307304
"best";0.913327992681678;0.210553998231746;0.0913411206419589;0.0980656437304109;0.0673373977475034;0.0669630105557687;0.22081780032394;0.0681960193919041;0.0206195530961904;-0.0239603860508417;-0.0263577714140326
"cheerful";0.411075249582904;0.389339454316539;0.204665393779545;0.403385587667499;0.365893649073477;0.0522863116973125;0.0262706476496444;0.192682450290589;0.104208792472458;0.0653383575758151;0.225562824915853
"curious";0.6448509443352;0.243037818787462;0.1779282881701;0.268778995025002;-0.0171065785239485;0.450706359759142;0.223170118660628;0.155773217815416;0.113434426432381;0.139578449965971;-0.0867246340367983
"delicate";0.447324481145181;0.122057196083251;-0.0808119148566448;0.3174888120295;0.164110893168583;0.00267709201963907;0.247295422900331;0.280475282280618;0.157659789029555;0.49916274648745;0.0101294303592861
"delighted";0.201138452936683;0.211635835498322;0.220461525384776;-0.00202305669928804;0.253364354721952;0.87960518135216;0.0887916358767916;0.0552698533568841;0.110063866675308;0.00711887258211776;0.0692388593563028
"different";0.361654770218956;0.334555958605101;0.254766262851121;0.232026096069316;0.243735663764391;0.167475129191895;0.469127625477634;0.0600804865516225;-0.448308201836523;0.0793443678450952;0.150060168478589
"extraordinary";0.192180991619514;0.0685826231586989;0.675268029594707;0.0934438736831874;0.311262699971078;0.183568833547595;0.097585077260482;0.267646765436593;0.0822936728050632;0.196436081437296;-0.0453681059766036
"fair";0.159428657615081;0.822121025832422;0.10996172362681;0.0429597422780181;-0.0327978279371516;0.0947195292140983;0.189155036428825;0.091736887984601;0.0127606976727196;0.0487038599776547;0.0145370548935247
"free";0.437569307777966;0.147380192664704;0.454658780478558;0.387047748477069;0.117994303103746;0.245753140322466;-0.0203815969742094;0.0596057004149115;0.261829744990759;0.0460955287185297;0.279147328668703
"gentle";0.764895869186851;0.0756599621664831;0.279797504386665;0.126322553624314;0.329873845781211;0.088835678111887;0.118026311589096;0.270553588607064;0.108828854634943;0.194247408839395;0.125053931920617
"happy";0.121824441509392;0.0310363745693148;0.0553249446292635;0.903685945479912;0.0477614408323557;-0.0152353865043906;0.0777627919368578;0.174078249835929;0.107546500028751;0.0796410845243815;-0.00747782887944397
"honest";0.591853368803553;0.311153243550327;0.24417267131285;0.0811167125151801;-0.015832570816131;0.289312572744538;0.00791299846477307;0.311086614106632;0.130059103889827;0.094615717532167;0.43894721120259
"natural";0.0700492650994638;0.604183139576384;0.306362730439104;0.291270113974945;0.282689899793044;0.272532074788539;0.00879403917286945;0.346670149833982;0.276051365581678;0.236396950198579;0.0603279738028415
"pleasant";0.510861688712625;0.274813270377191;0.260704697215607;-0.12433622689383;0.251945480131779;0.301996417302728;0.477423606706879;-0.0491211881097912;0.0528840406436819;0.267932292112239;0.261485743043714
"proud";0.261244163578387;0.0627356355384998;0.14088802433844;0.279113422073573;0.214223256998505;0.206703695137724;0.0601576532429988;0.247993800187441;0.773363740134321;0.0526313602123997;0.0677237826980948
"quiet";0.325811964667004;0.794569568283052;0.19787372842717;-0.0410086093222522;0.325601708452295;0.15195702591612;0.154481475074859;0.076083548276125;-0.0680885140408661;0.00535090332096544;0.11056860677452
"rich";0.19189603315828;0.457657574501474;0.298117061497664;0.410962665985341;0.242391953125104;0.136075826902601;0.284635704248415;0.137718838034884;-0.269317548007272;0.435783022986866;0.14718773477116
"strong";0.173729311064904;0.210753644241262;0.209048549073798;0.12585911912607;0.824708382763318;0.264714819396331;0.231666428231755;-0.0240483753940675;0.137837575077153;0.0888527106261988;0.000704045034091562
"thoughtful";0.316825680342931;0.0723123820865864;0.152621352916947;0.447633718038378;0.156034674724159;0.260367089373813;0.226221043881423;0.63045837019633;0.20616523488465;0.0647431765981935;0.193469931164218
"weak";0.283491423767377;0.326598666573094;0.346515100047868;0.228511187475213;-0.131598588084926;-0.0593218351320514;0.18808770396817;0.648650764411459;0.164212959285595;0.124895649654011;-0.0428767347181642
