"MR1";"MR3";"MR4";"MR2"
"afraid";0.395165065985028;0.731572567254108;0.270085637859013;-0.0219282045107092
"beautiful";0.35626065498393;0.420962042047381;0.420017495816642;0.442206726223302
"best";0.0838185284582766;0.262589107067642;0.0250001396372571;-0.525185534247184
"cheerful";0.350904357796031;0.69884650701228;0.307752199609623;0.216268130270097
"comfortable";0.0123333065833498;0.538982586466233;0.750693020518198;-0.221109630486314
"delighted";0.290064057445484;0.248772010424722;0.471742675084306;0.676579485728627
"different";0.558803467732611;0.464873010136556;0.350519616744074;0.0389638431479473
"extraordinary";0.720951664021569;0.31669143577334;0.408527450584995;0.142122770111685
"fair";0.222336531197389;0.377876747360606;0.642839462787037;0.175292110080963
"free";0.757598342713759;0.138571838267589;0.338172943938123;-0.185415896670336
"gentle";0.665831131201086;0.393188490519738;0.195332196500539;-0.139421013227189
"happy";0.511757784805482;0.00705380366073921;0.647441514217134;0.269813724363365
"honest";0.761145170371065;0.280835775018017;0.356269515815029;0.0665219426305504
"moral";0.637877600772419;0.544752818635874;0.2635414866505;-0.0515124234470372
"natural";0.342180560591734;0.341346994277938;0.596272346063157;-0.00670488800698336
"pleasant";0.7898713700252;0.0483097813510195;-0.0585211806946532;0.31866716140354
"proud";0.311630898098951;0.791485494823411;0.179734315049419;0.0470508684162129
"quiet";0.116732825860734;0.786456055302407;0.265887854638366;0.200196499138128
"rich";0.595354058473852;0.41499187910382;0.235629559952343;0.408236991241243
"strong";0.101768164977796;0.328556710888334;-0.0304518638327114;0.833310906238878
"worth";0.650605377550547;0.30115806530178;0.0419943087645323;0.378521772967961
