"MR9";"MR1";"MR4";"MR5";"MR11";"MR2";"MR8";"MR7";"MR3";"MR6";"MR10"
"afraid";0.856713147859362;0.0559233101479122;-0.328967479966716;0.0648755545861426;0.134649915308354;0.305981340072064;-0.0194585255609637;0.0919766510580497;0.138551110045629;-0.140332525683599;-0.011742246873547
"best";0.0778084496748919;-0.0279035617391259;-0.0565042809295595;-0.0246173607820132;0.928565936934327;0.173639849181259;0.0434668504340815;0.10252842718499;0.243279003907884;0.125368765816563;-0.0851230111773967
"calm";0.40559514460801;0.227885850653943;0.184771518187401;-0.053550687259665;0.232857090945366;0.79239318408842;-0.044683204981659;-0.0422791977567331;0.0306161470271154;0.101195464700554;-0.228010268493534
"fair";-0.0478373496753299;0.20120919321084;0.0791340279413904;0.0530490610187805;0.274815037893566;0.0434109233270226;0.0386634069298707;0.0271197197248138;0.907194244582564;0.0418057697373014;0.198697939102629
"faithful";0.305730775780263;0.769767758153159;0.0866635472241046;0.0959310786255528;-0.156143512858448;-0.0560603003279058;0.159756902759258;0.102353131553596;0.338980270849623;0.18648619180044;0.238046009714327
"greatest";0.0319680502172831;0.208216899976926;-0.0187986979417172;0.970099736987215;-0.0183598347310671;0.0113580042313682;0.0716864412022203;-0.0319464944205756;0.0531096394004435;0.0294285885102851;-0.00444808465056204
"happy";0.795092943639903;0.327628874932583;0.140828629831533;-0.0844359220698244;0.0650586724245685;0.147666366010719;0.116769414827465;0.166813272486415;-0.00854154081111042;0.221179759005501;0.142736765092678
"honest";0.152623018275258;0.168202791671057;-0.157122795332925;0.0426079292499224;0.146916457444361;0.121626503753334;0.215321395597623;0.333878183158431;0.0563733982918063;0.848358977249767;0.0610627225165458
"pleasant";0.359887731625643;-0.128326675282479;0.519341306728777;0.242347713814679;0.18184466035155;0.565473633971553;0.310609611173285;-0.0956170298422488;0.0467260534671099;0.219143055364529;-0.128040395399404
"quiet";0.156077640769532;0.240885719890257;0.0542604852430228;0.0845091107334294;0.0489711720302512;0.0153077303819511;0.930898887608844;0.0899276050687161;0.0367356199394346;0.158710289438813;0.00835130721249427
"religious";-0.0385928474813308;0.197313254061641;-0.18326851533319;-0.0178051764455155;-0.0750369321705467;-0.164332337230756;0.0077713423192768;0.078738894978321;0.200590716140577;0.0546110892730553;0.916040146133777
"rich";0.235163151197235;0.691663087896815;0.138734387521732;0.284669848003957;0.411760346879551;0.21213046858746;0.161273078834843;0.241760893474724;0.123043760433512;-0.146013858564232;0.020426600098405
"safe";-0.0870688490609653;0.0705970483103807;0.910590502785767;-0.0594691972876219;-0.0618488764829931;0.125118832678415;0.0139356685993386;-0.0287198030426827;0.0623005721691643;-0.145956640664907;-0.144060041151865
"sincere";0.0525517759099161;0.211198835821154;-0.0431561787406621;-0.0439455350598998;0.1096573361054;-0.0531062392365461;0.0825728401530197;0.92731594762641;0.0306040357283133;0.238423096215048;0.074704321173261
"strong";0.641330567173409;0.0795454957220662;-0.0744214845418412;0.361232543235056;0.115935155957333;-0.000168463632772786;0.121655643904232;-0.0682921132795139;-0.0135059208134717;0.0613415281991425;-0.109998382347184
"surprising";0.691912193392373;0.0649939228126253;0.237633510177793;-0.282604359675451;-0.291122098266025;0.148433971979461;0.141126560204471;-0.0429246220683658;-0.299426455934418;0.160963837895678;-0.0768364910954801
"worth";0.0692498468053762;0.645036097730118;-0.13299640038648;0.308636497196506;-0.117181017450714;0.173932168780493;0.314136533860184;0.249117227236227;-0.0123054660323391;0.319580005330473;0.18282048284053
