"MR1";"MR3";"MR4";"MR2";"MR5"
"accustomed";0.506509993526768;0.486778347823615;0.212433153335613;-0.0175597367775322;0.570898479694074
"afraid";0.579167078583764;0.460641510329785;0.296456768195318;0.489600005040143;0.036647099600605
"beautiful";0.466885647527222;0.336924735297216;0.229634230275902;0.344305691548285;0.141985588017489
"best";0.178889694246924;-0.0793392380661872;0.120554372028367;0.847717549035284;0.115649914567885
"cheerful";0.320616931932994;0.251578455086373;0.722171476149197;0.381640804990789;0.16596151854747
"comfortable";0.152367279469096;0.0616828780483914;0.173144687573902;0.469435320335914;0.683660386507155
"extraordinary";0.588500907462776;0.261741075300048;0.324122654324892;-0.136216107641588;0.293344318154317
"fair";0.382196002874231;0.120578126487002;0.638732390350421;0.0878347464371506;0.38476474851263
"gentle";0.374251952138159;0.192165813137923;0.632963909204094;0.274387911306355;0.10885678388825
"happy";0.225092373422371;0.187307957085766;0.379302178506547;-0.275072327671886;0.243093795286321
"honest";0.498465486183244;0.564008035852718;0.243595854423588;0.201116468559304;0.294779534837445
"married";0.631484139396634;0.412987563980173;0.460215992644323;0.00637440895944782;0.206091631708423
"mysterious";0.218618365559356;0.517249774009105;0.480671050304551;0.383086012228892;0.268958765358181
"natural";0.512814495522148;0.412090844422233;0.521703271504059;0.151459242199836;0.299595728159348
"original";0.711494639973229;0.0223781108840029;0.284896295331347;0.182009659004944;0.280381020447125
"pleasant";0.185393815157091;0.605489405979998;0.103630692781478;0.639946959415294;0.205390658937282
"proud";0.785489446061851;0.0613689902903335;0.0969342430773784;0.349019812337037;0.239144579841849
"quiet";0.762144245356596;0.292397961380996;0.158321041182168;0.111749680089842;0.0523095544591421
"rich";0.55889118635728;0.197410829115226;0.277341707258086;0.107742405840231;-0.0172918122586084
"strong";0.0802623564469341;0.675495009989849;0.657844902957779;0.0234382976493071;-0.178060069452917
"weak";0.415990537047073;0.360411064497074;0.352406782867722;0.316910645352455;0.426782109034101
"worth";0.286729759823809;0.77888091420194;0.207991603346568;-0.106739415535001;0.138061157155048
