"MR1";"MR3";"MR2";"MR4";"MR5"
"accustomed";-0.0417296646281115;0.660479326656983;0.375533045864655;0.262164176004246;0.340372676600503
"afraid";0.301617948050672;0.27270891884023;0.264915304856614;0.57168995892488;0.153914983887881
"beautiful";0.305189029559013;0.668012874678578;0.0424112870767604;0.11140732883193;0.217689631963812
"best";0.75535223244832;0.128038772201229;0.147000304354801;0.396929978897878;0.05692918396251
"cheerful";0.359004738685697;0.363745436666563;0.45543643613522;0.283402210618314;0.295692973100115
"curious";0.648124486607677;0.268535352649001;0.318650035924252;0.281050335192224;0.219883600344002
"delicate";0.412093561865706;-0.0283439169407549;0.542340236133226;0.404332609979856;0.0879120744120112
"delighted";0.390530063343227;0.337552645564952;0.00970857227026553;0.0674735105530322;0.581804109451861
"different";0.27869900403074;0.366222906223119;0.0923095985159781;0.74699882515112;0.150584710602034
"extraordinary";0.280561966941154;0.388435377029481;0.282712726083012;0.11602859323363;0.409082120289662
"fair";0.174802295817251;0.671351116856248;0.0634919040683261;0.326550873257752;0.00115906366955718
"free";0.493155065780634;0.344179556367438;0.409046631105658;0.00574512142098271;0.354972718344189
"gentle";0.742071795438619;0.123248166817951;0.328972913109453;0.305177608226481;0.300135506821828
"happy";0.0144434892914298;0.0555158682487446;0.819578420725459;0.173291908399544;0.0332686658421064
"honest";0.763804001523615;0.405023706197671;0.215979680409853;0.0731827607897906;0.136428274665609
"natural";0.189787722049303;0.650916618224896;0.486126491316571;0.104111257375864;0.391889202504706
"pleasant";0.599338887250058;0.276334499514371;-0.0548982255938598;0.50075517046012;0.405270203008884
"proud";0.41296315097902;0.112488874192621;0.566495211728942;-0.217545400800606;0.436536891039835
"quiet";0.30194403194706;0.671429876439473;-0.0246987422690483;0.439392155897727;0.266865690222251
"rich";0.148588921130372;0.473793079804547;0.383759197366519;0.634439029240571;0.191539083260204
"strong";0.110753733241454;0.158264264801053;0.174952239380119;0.398201494505015;0.850786015851824
"thoughtful";0.479519735480777;0.20848021344047;0.677989384173049;0.125950569526684;0.202603700115812
"weak";0.396654227517527;0.473291344276409;0.546620388654311;0.109004561586845;-0.127465155030673
