"MR1";"MR4";"MR2";"MR3"
"afraid";0.325858489481138;0.252228967349048;-0.441509363974077;-0.0580510724180941
"beautiful";0.0736652484787454;0.28168012188706;0.525533823301652;0.150174155194174
"best";0.310311901001784;0.121574272175189;-0.433316799636752;0.376896199108821
"cheerful";0.342626304029563;0.185587166491087;-0.0805039478656221;0.353768576601176
"curious";0.214268975577579;0.355259375791847;0.301692863818443;0.429773040681408
"different";0.669915455479024;-0.0715873892705812;-0.141420891268209;0.0570760681492819
"fair";0.000582041207302456;0.0598904053572954;0.028826866691347;-0.399124279210679
"free";0.387378969574432;0.366463480035697;0.335229551983326;-0.0581348252175428
"gentle";0.55643144946766;0.247803377888187;0.100248971452431;0.145305693560457
"graceful";0.0291573697413339;0.243035481089783;0.731515951047126;-0.0581756948983213
"greatest";0.659390289935645;0.459079874787565;-0.226502905031575;0.182347904227598
"happy";0.41036638076718;0.531332341184272;0.155937092056688;0.201743047839035
"honest";0.756274777683271;-0.0682635410943293;0.0989460728583405;0.346493973639815
"humble";0.427971301335213;0.0239936174871409;0.369100292191126;0.063320666297016
"independent";0.213967878155057;0.0660188296940528;0.475851741037535;0.0967305664732695
"interesting";0.634321563092782;-0.240286155655396;0.152185833468488;-0.0564005949355023
"moral";0.574867042875892;0.118727344134212;0.111595981119794;-0.135564998300559
"natural";0.33297045872626;0.166005143797154;0.0932078559011999;0.666298919676044
"pleasant";0.622879780360866;0.409699065132786;-0.203493588731775;0.0530222466307648
"proud";0.593871425418408;0.0512243395471926;0.227741862889941;0.142461258676623
"quiet";0.00591757323353824;0.764630122987116;0.0939666445221675;-0.0925517760157911
"rich";0.392818221668706;0.419864080049584;0.51813448711617;-0.18452682659052
"safe";-0.117940588496841;0.739298525486886;0.350061436038304;-0.0258085115185329
"strong";0.677359482960762;0.193233679949399;0.0987921245736453;0.0297219321358806
"worth";0.195598465184695;0.174188103108783;-0.0990529877453107;-0.672552104345031
