"MR1";"MR2"
"beautiful";0.513270562344487;0.594335080165253
"best";0.315079482395517;0.399375986624682
"calm";0.173898682943575;0.734689951924599
"capable";0.563543584736073;0.463007393815784
"cheerful";0.472269847453434;0.731987453517138
"different";0.388409124543674;0.218313135823785
"extreme";0.778895345312031;0.111458789758328
"fair";0.580324870795699;0.150520771364175
"familiar";0.133415776422916;0.430531651902159
"free";0.501982206022047;0.45649314211539
"gentle";0.182103658393467;0.48394702726659
"greatest";0.0914400743596657;0.64698297690299
"happy";0.416268489793582;-0.757748255533784
"mighty";0.40868381716035;0.709723320797937
"natural";0.65658455839135;0.239278504331839
"pleasant";0.87251792194089;-0.0359196044983842
"superior";0.673065499246039;0.231517471798883
