"MR1";"MR3";"MR4";"MR2";"MR5"
"afraid";0.299517825192808;0.833227597256517;0.287116543732186;-0.048301033227041;0.161866707012435
"best";0.584758185831771;0.250050133099761;0.769678802743761;-0.100066857294974;0.0593571930678061
"calm";0.858385251486671;-0.0495159256754205;0.186773896771252;0.0195570568713238;0.276439765300618
"capable";0.804376331214107;0.416371479747687;0.0746425294116609;-0.132991201900174;0.0847566319617537
"comfortable";0.0320061702006654;0.335432149321927;0.797999559830791;0.0147464279988864;0.289349097187704
"different";0.662164106360716;0.283306299013333;-0.0254590983959763;0.518217911771642;0.26037658281852
"greatest";0.704985526999153;0.339360130036346;0.423135807225485;0.301255609670381;-0.0612272189469049
"happy";0.0113134694562149;-0.041940294228142;0.0189674693142225;-0.990175127691633;-0.149666327539273
"natural";0.311487701683827;0.0928415670309451;0.286880515369132;0.280765780382696;0.858400412560761
"strong";0.0569159484914946;0.844377861739457;0.242458585278381;0.210378478679682;-0.0791747545476132
"worth";0.620683967834325;0.701503677223985;0.111509876076101;-0.00759965457096813;0.323466739389003
