"MR1";"MR4";"MR3";"MR2";"MR7";"MR10";"MR9";"MR6";"MR8";"MR5";"MR12";"MR11"
"afraid";0.37657928473826;0.0768463720194934;0.660233841284332;0.0302714879969093;0.26903158688334;-0.0832036047586229;0.0893070317331791;0.262301174391235;0.0691473855330423;-0.0713001249852519;0.0227958257465445;0.357524164017328
"beautiful";0.0259957610531087;0.250306337125246;0.114033137588826;0.416946943629944;0.33264941383744;-0.0616205146496356;0.129286837245147;0.044010037227008;0.16929122868419;0.414402117801814;0.0805383584671833;0.251467659617495
"best";0.206727438879836;0.739022940176459;0.131807003720302;0.0375648074997518;0.226756752858545;0.0690936938250983;0.129548414688583;0.0671450110408599;0.0514005655564397;0.26364333175049;0.158748484969025;-0.107051822194397
"capable";0.289198089950473;0.22226100085362;-0.0175949803477782;0.148307568588777;0.10111057096654;-0.0477574347080436;0.288790863016924;0.21519202048078;0.817333120994607;0.148443416588887;0.0167974824895139;-0.000605630666064903
"comfortable";0.706344398507256;0.420634420311828;0.233862823945567;-0.0614953598038728;0.23196743092185;0.0195975873651424;0.0673160145326458;-0.000621908291699345;0.236829637951839;0.0792492086629368;-0.0837567889571664;-0.0860652230138906
"delighted";0.132838375237058;0.376521014454041;0.203236642314626;0.443374168838691;0.113195588220787;0.319471295538639;0.193535377608566;0.243216240959768;0.224887535930814;-0.131357109175244;0.144280896751667;-0.168877510743525
"delightful";0.469376882737221;0.280441613873532;0.00810440443401358;0.102954866689651;0.234863215736007;-0.433962583135858;0.253643390750318;0.00926093558487855;-0.0202862310377833;0.0532529650493158;0.038498475195877;-0.193829921172513
"different";0.0247586796416531;-0.0264197942015312;0.121058471979482;-0.0439027221070378;-0.0661501062158914;0.0065763539835634;0.0209135998314857;0.0626123322685392;0.054530043710294;0.676234768174591;0.0535890088160443;-0.0162490844243046
"extraordinary";0.269606375112968;0.0700115391556986;-0.106603648059097;0.115412239497331;0.176909089493971;0.100215347727471;0.799497233322464;0.035153851321141;0.192859874551376;0.0761171262534402;0.113267085493592;0.0375995615422296
"fair";0.387332221404965;0.667935361737391;0.338938907645379;0.00261030867395843;0.18609369065922;0.190981293907467;0.120600282438782;0.137437495363269;0.16591711174972;-0.0663060946205934;0.0829941567324542;0.133360753310918
"greatest";0.455387047400557;0.0012500099533474;0.0676744926370446;0.516144716683477;0.358511896217182;0.164855957898572;-0.059220700267864;0.122188653009523;0.393091310565987;0.128674111583876;0.155666099396848;0.202084508708453
"happy";0.0782492684064799;0.0969885374904543;-0.873097888082654;0.064420184454947;0.0343157073272673;-0.154428994953649;0.22733928653301;0.135857947069456;-0.0289557307436441;-0.152835111631629;-0.163811883521325;0.137238197719243
"interesting";0.0929936259251244;0.0536878190803093;0.0452317944125762;0.222839791668264;0.179712128303276;-0.0236408769405503;0.0579414245929579;0.926517225431506;0.154632575759123;0.123298690009863;0.0479143120152487;0.0213184756421002
"married";0.398836783596756;0.175370029940745;-0.0300137712674228;0.144363671962768;0.667473776243812;0.126193866220126;0.286248197450877;0.0900519034719644;0.00912234657856803;0.164279558641304;0.34217490433415;0.0739078659259289
"natural";0.884002873784875;0.0775051140058218;0.072712138850428;0.146458778886511;0.0766805041305961;-0.025995895096212;0.207101361280503;0.0961723466532351;0.119030924525774;-0.0102809437407021;0.16182271732698;0.0840289015541926
"pleasant";0.0274587216384788;0.777500652358586;-0.195067612859099;0.188134303863682;0.044485782085818;0.0363430064802616;-0.018469345342;-0.0200336264806715;0.061092532092561;-0.118303650594117;0.114965485538863;0.0432827489685105
"pleasing";0.00284373999739364;0.254410866596197;0.268779122711613;0.519241205463303;0.0556942138152722;0.214084156820244;0.417245079653613;0.208479071232317;0.186131285172109;-0.0989439100956253;-0.0560106695031822;-0.187922249313661
"proud";0.0115278401349777;0.19678436376226;0.0595041668048212;0.276042810468028;0.0682065990959629;0.920472901762712;0.152789129674573;-0.0308273389378503;-0.0334136294106101;0.0266193999160391;-0.0277417628467547;-0.0402301471976681
"reasonable";0.166902171385929;0.436253878962246;0.250418549510165;0.157336018958507;0.131977177348608;-0.0583290310802925;0.127333995087696;0.0681031223956488;0.0347177633114049;0.144556860287295;0.794722463509209;0.00275417407523218
"rich";0.308231111155075;0.186859709517155;0.760889173532203;0.190094404043952;0.250193649267582;-0.0452754947352422;0.165754283060034;0.180764405042073;-0.0932404827625619;0.322011500222827;0.0346580138518047;0.0365651911739957
"strong";0.159383165147553;0.253190020441294;0.25714601464381;-0.0871341505966206;0.861422967935168;-0.0206614072652323;0.098770899098639;0.211803874351486;0.12013062557541;-0.187861929204006;-0.0239797928943545;-0.0310012248893121
"superior";0.377896819868841;0.122609313744788;0.19640314762217;0.461869579371241;0.243652074525699;0.220963877223763;-0.0898084155968732;0.254054760032495;0.114593423379174;0.288039115205911;0.114296956434184;-0.18557689892945
"worth";0.0494125549617791;0.059434940810488;-0.0894172987863942;0.870122470913905;-0.099136643396426;0.108676381627616;0.0790002376381408;0.0964582678185668;-0.00553686264690344;-0.0437344845414488;0.0619745310768498;0.0367908830755309
