"MR1";"MR2";"MR3";"MR4"
"afraid";0.49224049635816;0.451443069943081;0.386556809871052;0.268473273751784
"beautiful";0.410332396496081;0.576289361971131;0.295786624112948;0.0585355816197357
"best";0.169351559374585;0.405587963425084;-0.0731859635615106;0.473543127267114
"cheerful";0.600935801408885;0.048597558489699;0.183276392906007;0.713706399450149
"comfortable";0.71331451027517;0.465824515361077;0.225496512769669;0.264492344033791
"curious";0.525719360266784;0.758743644018942;0.0678270649455086;0.195985186964646
"different";0.258107544319628;0.680982685874088;0.464301947100564;0.306997488359809
"fair";0.794725513286715;0.14959972667486;0.0306873673349839;0.181457007325045
"familiar";0.581453650927219;0.105807370132076;0.360212169202214;0.385020268281978
"free";0.614457194350647;0.420619082759458;0.47676862350186;0.264200297291288
"greatest";0.399900170545054;0.491869451734645;0.389965437653661;0.476135946546641
"happy";0.616190025844368;-0.0610190257000018;0.685348118385523;-0.135200690916977
"natural";0.539702317271451;0.30128907756957;0.389479566936845;0.329882507697684
"pleasant";0.402477418057428;0.57912275738477;0.192250623015387;0.43375450970011
"professional";-0.0281804502806808;0.843878123809099;0.0520919065640749;0.12487512220701
"proud";0.467384660714343;0.389577587338785;0.148215208250221;0.557407695005733
"quiet";0.045797336758772;0.248081855221827;0.893941240602859;0.193683642977047
"rich";0.0386746989135044;0.18961398586283;0.325032457200195;0.839595537543293
"strong";0.314314514463228;0.112000857244675;0.754764641086181;0.289367760878665
"weak";0.536899467438228;0.474726492369226;0.365444433042701;0.217383940647506
"worth";0.583512536749077;0.350449258485392;0.32968780346632;0.123245657593415
