"MR1";"MR2"
"accustomed";0.620344753855159;0.326743428064055
"afraid";0.601011247450205;0.357746381958976
"beautiful";0.643331574896915;0.230762993478833
"best";0.497210502761434;0.483766912516477
"cheerful";0.52861517695336;0.593994263985796
"curious";0.527201450270774;0.621250896717248
"delicate";0.273767070807434;0.626171579922
"delighted";0.53300605805279;0.323532688044101
"different";0.775482806652115;0.198171299756266
"extraordinary";0.482019180495785;0.450468987582571
"fair";0.674385568192159;0.114127175691552
"free";0.403980584987925;0.663308487036139
"gentle";0.4904956858538;0.684760862995743
"happy";0.0576615398455375;0.616324658618886
"honest";0.510181591496999;0.587542342768168
"natural";0.59009692029772;0.550277502516987
"pleasant";0.749927809573148;0.316724480911103
"proud";0.108629836110342;0.76418979188597
"quiet";0.900671636603083;0.132041923699896
"rich";0.721309734799726;0.375425317047054
"strong";0.575519205532331;0.337770717064838
"thoughtful";0.278387458136359;0.856915361073169
"weak";0.357112827636758;0.602771590147677
