"MR1";"MR3";"MR2"
"afraid";0.766206208459285;0.447958871254189;0.0580363200377718
"best";-0.00280579346236853;0.707809111773656;-0.545840006131238
"capable";0.597837890928211;0.470687204983857;0.291738398094438
"comfortable";0.644909435520564;0.543445144960946;0.156375821534373
"determined";0.367902898171237;0.771918122386932;0.211492031824024
"different";0.711567159424566;0.435081607092954;-0.0410891071966106
"fair";0.526750631571703;0.386146810832331;0.296821570192683
"greatest";0.532361394785549;0.571295677407222;-0.0173215301854422
"happy";0.0475735790605891;0.0663454357419009;0.811070004945029
"natural";0.441363159306414;0.725771722026371;-0.107034931077165
"pleasant";0.69185456818047;0.524935385714692;-0.191085203818381
"quiet";0.468271218614526;0.798116185334655;0.246885519105358
"safe";0.983251944625127;0.0361035792285004;-0.0708784515366875
"strong";0.69478400070715;0.352646911337692;0.298176313997638
"welcome";0.803499336187996;0.307786323310889;0.172701380399312
"worth";0.25218235771504;0.67843673004289;0.0792528459874909
