"MR1";"MR3";"MR5";"MR4";"MR2"
"afraid";0.489150952321698;0.269799932635388;0.533663513174462;0.335758962622785;-0.331851479677807
"best";-0.136224649310934;-0.085578027962574;0.375367902238353;0.713171584918253;-0.131116070399986
"cruel";0.653190304247393;0.0723747119908545;0.115842994035467;0.0854457101915066;-0.0108549307890092
"determined";0.0521580267556955;0.134565722467287;0.0327641767618564;-0.0879629777643831;0.990508658596039
"different";0.3962448133307;0.808572215731193;-0.0603746319235794;-0.0284370665712809;0.0500898499969816
"extraordinary";0.174901956235669;-0.0703485990854206;-0.270766555545791;0.754854770514496;-0.017127125126821
"fair";0.569132303157337;0.313602571349615;0.228946145134339;-0.385123159135632;0.0791067050353437
"free";0.539847148105265;0.0791983018732044;0.596815840372436;0.123522217532182;0.107487535756399
"generous";0.636738895425325;0.399415575847891;0.146879713305316;-0.136099970790381;-0.0230854878703232
"greatest";0.664398643352209;0.0727612556527903;0.682176580701435;0.0563200213969174;-0.0973382021562916
"happy";0.298332262474273;0.576425533187459;-0.0343157330564609;-0.156825812391234;0.431753565148464
"humble";0.751012503972563;0.21078604638489;0.31112185546696;-0.0838311079995894;-0.0435443529521277
"natural";0.863929957639818;0.086686555915889;0.0751290431113305;0.0647709181427589;0.137702905129612
"proud";0.130265428433899;0.0676902785717272;0.542686479059662;-0.105998239209011;0.0312145889051105
"safe";0.743277340384805;0.441634958937281;0.0713437782499522;-0.0509473977945682;0.0801400530810648
"strong";0.0790223125248373;0.898636340420199;0.43463787970471;-0.0738002651860286;0.0587152519096456
"weak";0.669801836193708;0.232078261007417;0.40271852525478;0.13700141200657;0.248132686143836
