"MR1";"MR3";"MR2"
"afraid";-0.0517062507750906;0.900622723501511;0.0612786249888535
"beautiful";0.433870039131855;0.681303703759752;0.102607029942196
"best";0.392665839763355;-0.0317872768166304;-0.802105759128571
"comfortable";0.257955195221975;0.519312731013612;0.16006729174819
"delicate";0.356519799240463;0.556648568655091;0.123726467211375
"different";0.593537151416182;0.471690631394857;0.213525136914251
"fair";0.607038149976954;0.17778134739712;-0.010709456420445
"free";0.557842951987785;0.241847120883829;0.413669027684066
"happy";0.456313807249876;-0.0164702961720198;0.830036891189796
"honest";0.557846924768356;0.398887690684699;0.270261913465377
"mysterious";0.196182887929692;0.682180417504485;0.404894153109039
"natural";0.643790896094513;0.105622281055625;0.0822262539826341
"original";0.597776686340107;0.250791076542212;0.0713442202589204
"pleasant";0.639393491232272;0.525448742580055;0.00970815645519585
"proud";0.284265406613482;0.560419873425991;-0.176116036096706
"quiet";0.454416172460453;0.279948389375572;0.613412225346069
"rich";0.773124435740969;0.147453042535107;0.219124151542168
"safe";0.697659388688187;0.253998300208843;0.0933286942089975
"special";0.340602182865267;0.441221239753111;0.317194573459916
"strong";0.221512610607259;0.586336737454115;0.198779414697549
"weak";0.482265542161903;0.239399855582705;0.181602119965798
"worth";0.318761891055694;0.395088574126538;0.682939598534796
