"MR3";"MR1";"MR4";"MR2";"MR5"
"afraid";0.390053425936806;0.759508565783994;0.213018250346886;0.0802121124504291;0.126551129252607
"beautiful";0.385429632308502;0.507694654020009;0.35914135697844;0.356249731217901;-0.279377982600453
"best";0.00746050961941167;0.132351852283831;0.0636496697546281;-0.24123742170503;0.716400894166216
"cheerful";0.28092332919423;0.614922194964838;0.327919260688505;0.399637690635931;0.223797051683628
"comfortable";0.0558060551583561;0.55641087497446;0.709964644388729;-0.173299725609389;0.186042397615786
"delighted";0.248976499764612;0.184074800539255;0.529014921414835;0.675660424418908;-0.164320114210103
"different";0.588875863940349;0.540802185064571;0.260522101185424;0.0675013443531254;0.00465961450554014
"extraordinary";0.750295635963064;0.37617790048224;0.339069843114092;0.158175175235601;-0.0520493548464069
"fair";0.203705587673807;0.321204793755759;0.693231224691776;0.240084164360765;0.100612230356053
"free";0.794495713943708;0.200823977068585;0.24913782271839;-0.11966853848712;0.113153839300342
"gentle";0.592463332864206;0.226287626768854;0.225709130262412;0.205377117040559;0.610268997602302
"happy";0.538447555220109;0.0476058530001653;0.605864849624671;0.227560326681864;-0.103691927678773
"honest";0.774270009215728;0.31990700292522;0.291644642669874;0.127757330168364;0.0373708005917926
"moral";0.630241990813686;0.562087094754395;0.197820639928841;0.0808777386355249;0.172269673861946
"natural";0.330998139316122;0.288158608235717;0.624244582931075;0.0992078560420763;0.201473738519832
"pleasant";0.721564501132808;-0.0236617652295203;-0.0404994615509727;0.458614518519816;0.0677143675520017
"proud";0.250227349026797;0.718661124103329;0.183379423626707;0.247010837370623;0.27422169582861
"quiet";0.099029566151309;0.818970090298352;0.226837389117028;0.244233209478085;-0.00522289699970539
"rich";0.536273920847978;0.3504945139768;0.253798558860925;0.525492762669684;0.0422745974311944
"strong";0.00989855957763189;0.229641822013979;0.0471805076880708;0.860350379541584;-0.201883995500681
"worth";0.581879560665562;0.234900872985039;0.0444631293467504;0.520599120724286;0.0741800419364199
