"MR1";"MR2";"MR4";"MR5";"MR7";"MR3";"MR8";"MR6"
"afraid";0.117636792281966;0.893384740135696;0.0145707114220318;0.10173901285039;0.1727966048904;0.00299747855489832;0.106909648796178;0.101012759510756
"beautiful";0.457557303002342;0.220527287638224;0.0994525490717006;0.502800253118896;0.384914626379813;0.00769748168282539;0.482321561862072;0.274191363609259
"best";0.300175002383107;0.0743480637985929;0.91164564597558;0.0336165082640053;0.11193881298267;-0.103212431194418;0.167279995845957;0.151980287433776
"cheerful";0.325009180832752;0.547551670636361;0.454719860567787;0.305426937396657;0.301809659481469;0.259180820402114;0.301525281246927;-0.125721418734991
"delighted";0.782158215053486;0.221573002441431;0.159635322494354;0.168695412766089;0.438164896819749;-0.0648551012060787;0.0308689197398683;0.187336997350416
"delightful";0.731075123050731;0.350835854824689;0.322076507333581;-0.0771610951499423;0.235922389601398;-0.08525333198321;0.189124586122825;0.018183379950692
"different";0.728853214631734;0.0662123916566021;0.230680864398403;0.281278067898842;0.283456256766936;0.281028321711274;0.22966866158667;-0.0995246033623145
"extraordinary";0.474293820513275;0.222670184458081;0.286832864106236;0.262088753098164;0.132681814335319;0.270185139106209;0.68249191422851;-0.0265897813187797
"familiar";0.199982979096656;0.384426968020638;0.46731854162861;0.367784321316256;0.228989507850918;0.308623496918114;0.0227406137592224;0.553233922496225
"friendly";0.768826950422336;0.204468886853936;0.303098680806275;0.344960956433303;0.131966670208393;0.156353998595834;0.283460756202065;0.0247426222871506
"gentle";0.383232783407943;0.334898741066673;0.344114437653809;0.272470573471261;0.538363714574502;0.355002111437234;0.167238684329891;0.166195247115644
"happy";0.0416849867216375;0.0326053259294452;-0.0547438059405951;0.0532298549822791;0.0100684863582221;0.936722459859771;0.0805757383452645;0.0433754053785597
"natural";0.384831022011003;0.281645029878554;0.116250543204506;0.803500229088338;0.155950742055268;0.107642518987538;0.216680539719949;0.117435059960154
"pleasant";0.279957603727665;0.236101794466635;0.632388867161943;0.451477635188745;0.39765875306459;0.0359331638513798;0.0209014477908262;-0.13247435665653
"proud";0.267802841292583;0.71018583611664;0.398715202293226;0.495444476323941;0.092720761566082;0.11001451976238;0.0342799944030525;0.0251875951115005
"quiet";0.92933080117309;0.062057978516753;0.136011827862599;0.26929588510197;0.0165180966885818;0.0642777575134723;0.0793694796441395;0.0703855755927866
"strong";0.434903537312127;0.39056497442627;0.302739722617728;0.179545853913757;0.684525718903629;-0.0391742496527995;0.173408933110999;0.0701422287680158
