"MR1";"MR3";"MR4";"MR2"
"afraid";0.804315119702845;0.446733126556135;0.166555026471293;0.125143319279058
"best";0.00235614846977089;0.707412950020623;0.0521888202548079;-0.488720136143839
"capable";0.590313518883215;0.447207009789197;0.237675306506726;0.327985612381549
"comfortable";0.554313446729159;0.467679053919092;0.439971888589852;0.113142526038403
"determined";0.27097591737239;0.694884695998012;0.436234996371943;0.163115362261802
"different";0.572129506305299;0.33572151066163;0.549016837689705;-0.144443730378845
"fair";0.28286042188762;0.20041794040961;0.832448648382068;0.134414276286415
"greatest";0.50515915535604;0.545914807286005;0.250197490501498;0.0027834552838146
"happy";0.0248344699561271;0.0275406510709628;0.133491997875825;0.894885139489638
"natural";0.37266474297112;0.687104053220503;0.331723844720434;-0.117968216859855
"pleasant";0.744553055436386;0.553233178564466;0.090260111007204;-0.120483203441201
"quiet";0.325968856586179;0.695946239505923;0.569219300022065;0.163544971844313
"safe";0.897303030362322;-0.00188956907551454;0.352802580126142;-0.0962228340755089
"strong";0.55182254996441;0.23309719492839;0.575074524492988;0.201227548584212
"welcome";0.74656206532323;0.260171847770457;0.347617922813216;0.154924652730042
"worth";0.265271325155189;0.707943032689849;0.0934109166999135;0.144329738460447
