"MR2";"MR1";"MR4";"MR8";"MR5";"MR6";"MR3";"MR7";"MR11";"MR12";"MR9";"MR10"
"afraid";-0.136420858544722;0.727061890198027;0.00139331559452107;0.285337027089005;-0.054744514732142;0.0688837140086403;0.0605273258381789;0.18129673126066;0.0730041454928622;0.109477152163114;0.110321568873522;0.241652873240775
"appropriate";-0.0268330930027597;-0.231543178754679;0.0242102964889448;-0.0158713774981231;0.0540132157288694;0.735140903738573;-0.284521093083684;-0.000203971515743753;-0.231757207804888;0.0738276827396946;-0.0432169897972039;-0.145119140056861
"beautiful";0.142538073308447;0.593067205447523;0.0865205064597992;0.223774112621432;0.17775886376593;-0.115932566221214;0.220449433266653;0.0417458850883042;0.192343720499988;-0.195384158446272;-0.0931131600142836;0.118911792390806
"best";0.0256833362574409;0.241573172592545;-0.0209546532188019;-0.109962085486201;-0.0559306804742793;0.0987314617655458;0.178274669430092;0.757087923355197;0.0464826331035686;0.17088386557967;-0.104278781594986;-0.039171506175675
"cheerful";0.15640296468405;0.850326684405289;0.0498178276402155;-0.126610364834676;0.130447736120749;0.0497633888176637;-0.087566495090613;0.188739224693594;0.11703829546646;-0.0198293709788167;0.0437166793095601;-0.105254582261199
"clean";0.257214325554316;0.0974195916425371;-0.0880268800024568;0.0230518229155987;-0.0353260429106562;0.103465508761199;0.0155048548657113;-0.0871186082112842;-0.0812708272304904;0.126925044292662;0.929850909090934;-0.0917565004006548
"curious";0.626775690651162;0.346039128939496;0.197491875676818;0.138828804531109;0.000796465478923595;0.0955884349810646;0.171450689710272;-0.147324451440544;0.014573933984208;0.0897403285953551;0.0266876783222706;0.22486986328996
"dangerous";-0.120195758954116;0.607824551494237;0.258921661519776;0.277951990610245;-0.080304326853766;-0.200107714581354;0.129155479280725;0.128613170696642;0.0865170371801278;0.0314889793632241;0.103159234846131;0.260815409823794
"delicate";0.121605869979018;0.185955324658219;0.0946406002500218;0.877672663172768;0.0640891413885263;-0.047853683927962;-0.0231409759915507;-0.0555613891520143;0.0590268189376264;0.17189848872694;-0.0182415495793444;0.101783886599534
"extraordinary";0.0790982218074512;0.0433255601430162;0.659675505488537;-0.0192936213995515;0.264850512400638;0.0576171250714682;0.415303692071133;0.044157064070058;0.125167156228184;0.160321773511243;-0.188535288637244;0.0438966047862964
"fair";0.163272288286545;0.0935266701798319;-0.041163595740584;0.00657533660616546;0.00772269338230394;-0.226087795168932;-0.115949376487286;0.29845213103497;0.0419222310531597;0.0663579661819381;0.309479866396071;0.253344850948129
"free";0.139240928897135;0.158520374079181;0.0176229794670913;0.0968189935104414;0.88598025415974;-0.0882295833520651;0.128939453669755;-0.021586893444924;0.17090107485519;-0.140009735837656;-0.0619719554290036;0.185047969673262
"friendly";0.0234003018201288;0.153659664032502;-0.0631307677625876;0.068641999034286;0.15990844438463;-0.00688349876019246;0.0865141537628613;0.0440812008196382;0.652203370510282;-0.172813550265736;-0.0400829594093613;0.0278500727965993
"generous";0.529328553152762;0.407326525193391;0.319180404979711;-0.137823605200088;-0.0602530754035937;0.0268812410195464;0.0984558377568782;0.386442174102439;0.168474799673448;0.0373203901369268;-0.0998261849048096;0.158091448131384
"happy";0.495118474672414;-0.0714199275980124;0.00132805187122247;-0.275173060307025;0.424250022914558;0.0243344504667214;-0.115067836722374;0.223413426959623;-0.0327229059782465;0.225989623754751;0.03955672156534;0.208510935981607
"loose";-0.22427781508167;0.252660771335223;0.656994112228428;0.434267173064476;-0.0968031062931366;0.153275089200383;-0.137012872322683;0.0568786069186648;0.111730783257776;0.213470994213384;0.152503714520806;-0.151835071648325
"modest";0.541490539208131;-0.0162813800688564;-0.0422876538044313;-0.0632013176990746;0.397485402763703;0.225397856363864;-0.358778453175048;-0.0165385648871864;-0.0229831341818576;0.131043659239755;0.261596777038454;-0.221498424633545
"mysterious";0.304623403668168;0.297919561275391;0.0266371430571631;-0.0373344138260943;-0.013066788020743;0.723271330371167;0.0804490683756328;0.111924854005493;0.267217258189591;0.0615933783015419;0.199477147991048;0.112739664409425
"natural";0.766296891397907;0.0576727893577161;-0.039158973825247;0.00994762876232044;0.140788550953975;-0.354540200090744;-0.0583186221816995;-0.0697249343770418;-0.299960957119166;0.112758102102944;0.047256569129256;-0.159082445164168
"original";0.205165656298102;-0.0630027607875781;0.592221704925361;0.159126365886908;-0.23077732963867;0.0881105659955264;0.150584848192114;-0.0424330480783008;-0.069331371272324;0.0623770712921001;-0.108682125070088;-0.077202735218095
"polite";0.171091909883534;-0.0341312827692616;0.153700424197161;0.246804905071881;0.05049225652776;0.0796787979365584;0.0361663480101299;0.197764373196885;-0.137458462499929;0.86945813728987;0.168457873310618;0.12651457404961
"proud";0.612113848578333;-0.21116386011681;-0.0375013304383386;-0.05745919586688;0.0643871038525388;0.0656530466167866;-0.0570021296958147;0.208971532125718;0.162154666334867;-0.109809943773009;0.309944356893479;0.32904164434075
"quiet";0.109441774796058;0.33818168699332;0.000935106222512138;0.00992236240654842;0.0501768846831659;-0.048120031919314;-0.499800249127857;0.0449722525308736;0.683774431825024;0.382659837319631;-0.0320365589596388;0.128011013786062
"rich";0.0833860003782034;-0.0373943010454031;-0.09322437210033;-0.0184835060953829;0.473849050109707;0.142035434225575;0.0384841006177665;-0.273940254479477;0.0761561328255298;0.279958834546335;0.0064592123615789;-0.0865981249761972
"sacred";0.00973236299930116;0.107599711979329;0.115435254445746;-0.0346167947102418;0.0704167941742895;-0.102633514549253;0.757385166686976;0.0628496952509929;0.00241012331457906;0.0328362046096338;0.00631696585992968;0.0460061325958487
"safe";-0.0133134489903744;0.384294265800067;0.101127779369211;0.408542998502534;-0.139089621612839;0.0185721431248394;-0.14612013246529;0.551556199154344;0.0421121848600477;-0.045518935316449;0.116623073048674;0.126584277280531
"strong";-0.0487777744490501;0.295257112840201;0.781998301955388;-0.139937801478536;0.0595959512681667;-0.246090343792934;-0.0887117464108714;0.0416721171899869;-0.281846410105156;-0.192895523824765;0.0395669169077772;0.290529636720438
