"MR1";"MR2";"MR3"
"afraid";0.342378381661604;0.527041316056276;-0.0530078609877054
"best";0.053555381592721;0.332893609762112;0.575743238528024
"calm";0.101442642747303;0.857537417684189;0.165819466715971
"fair";0.288703275131378;-0.00711540963664087;0.589098353277173
"faithful";0.829510949894451;0.0742233072716089;0.0965295188578766
"greatest";0.287269863921086;0.057531438847512;0.257315906160735
"happy";0.638153232770187;0.592661997069395;-0.203172310298843
"honest";0.591303088960241;0.152951066224193;0.0970496554226408
"pleasant";0.0496810851747737;0.81686552313251;0.170610781143466
"quiet";0.502798791424262;0.227144543301596;0.0698826129131613
"religious";0.484079328638151;-0.454482450938046;0.0456025417217651
"rich";0.570573357000747;0.386909980474336;0.47189025984389
"safe";-0.204528719117796;0.287882606968368;0.0635556931136997
"sincere";0.517822739629834;-0.0448797348091287;0.118659524772688
"strong";0.31662033678217;0.450954701539381;-0.0427943430887841
"surprising";0.230459639889613;0.617451973785986;-0.759902656938649
"worth";0.833951700639941;0.0303746121101272;0.10640591011225
