"MR3";"MR5";"MR1";"MR2";"MR4";"MR6";"MR7";"MR8";"MR9"
"afraid";0.935850538485392;0.101358678602403;0.200787763478041;-0.0540706150425692;0.0487125046335367;0.187227999125841;0.0133391063815656;0.165538703673351;-0.0428168951982555
"best";0.125870903266039;0.171432959895706;0.284334328454681;-0.284818890208596;0.14051987501782;0.875543175599223;0.0438136285653668;0.000880708416720476;-0.00224891324925947
"delighted";0.45263081760143;0.498616240617491;0.512977100195287;0.0916587460967148;0.0540796788768583;0.176954312136233;0.4849668623794;-0.0235298056961055;0.00425370831537304
"different";0.897531286219456;-0.0892812222611039;0.155966189871112;0.245879588823367;0.0818834382920383;0.0257964173182356;0.147034834204077;-0.252571551970517;0.0184125998055415
"extraordinary";0.255430119330307;0.318815976814796;0.850374548779298;0.0770431580036422;0.182572716181278;0.173226268717069;0.0923134450878115;-0.0421213191850851;0.15975282422272
"fair";0.265322367033145;0.722760161266048;0.312240652899951;0.307498674514877;-0.319142777932282;0.125878874250033;0.16269631106395;0.0560000816199295;-0.0089373102463429
"happy";0.0406846768458189;0.179866139444895;-0.0707762589723746;0.925968621397199;0.156313766005261;-0.272513701049619;0.0209515980313545;-0.00827551125634197;0.0132082406905915
"natural";0.170756231541671;0.337262847019967;0.846396194571925;-0.239442076704183;0.0775669125509031;0.210278394916426;-0.0023791999307947;0.0464164533674971;-0.162195542078553
"rich";0.0676708343238855;-0.0573449852622835;0.153618290050965;0.136419083443709;0.958339856640132;0.108386689339449;0.0136345173031701;-0.0039408178426631;0.000738229940501893
"strong";0.724285576500944;0.44820902188034;0.116459894269217;-0.459662096735607;-0.0738767636978157;-0.11247342281083;-0.0877682304223927;0.114442576531693;0.0836372331805306
"worth";-0.0379718289056089;0.927523858570991;0.344079025431284;0.030283932812719;0.0490496147860954;0.110582643000336;-0.00716832194585326;-0.0103228148901502;0.00270548781095953
