"MR7";"MR2";"MR8";"MR6";"MR5";"MR4";"MR3";"MR1";"MR9";"MR10";"MR11";"MR12"
"afraid";-0.248615196345166;-0.0849822466222583;0.00448579727994804;-0.0374484572133918;-0.0971050917222284;-0.0876791656913149;0.164370417184373;-0.0694801197157656;0.93342768397917;-0.0500856531711314;-0.0378499309487798;0.00909000157128886
"best";0.0107611517110874;-0.139499503028588;0.0675539444210589;-0.0373440420236968;-0.129538877055572;0.950546723166558;0.178683113411812;0.0172428064857426;-0.0807546859601908;0.0743357242506199;0.0622117959798411;0.0271956340344026
"delighted";0.590875652242391;0.0935180650814791;0.363994838135346;0.0711321269364589;0.20496144525354;0.241174710909977;0.137428926505289;0.363317689229224;0.00138409635531613;0.0329353071084406;0.0662870055229984;0.49140405142353
"famous";0.00330685568269379;0.0714069724153334;0.367136020050901;0.487830259260455;0.502813744519322;0.145385620553148;0.221075913013134;0.161641241608001;-0.303958470878566;0.139052798142086;0.218328133156178;-0.328150481175193
"free";0.247374321060108;-0.141097511555615;0.348339521134114;0.313197852447394;0.0218219295584955;0.148587990889844;0.125169401551528;0.271413716354176;-0.0892779551815487;0.753855390944059;0.0816482510845425;-0.00286606655890191
"gentle";0.0531309940818867;-0.0293691009828231;0.192408563753614;-0.0116163653590053;-0.148957066849968;0.2052102338049;0.916697342879951;0.106321612710037;0.175051570796445;0.0732951326078394;0.025656704970912;0.0180942169901298
"greatest";0.106715758054716;0.108630552042347;0.220611150154212;0.264724661894065;0.206377837035218;0.0179497047039087;0.0962923781964674;0.869094069839094;-0.0909599129580375;0.184166548747723;0.0454668420276838;0.0392206438516502
"holy";-0.113936092518577;0.187769933372312;-0.0199708274227217;-0.933354866124286;0.0983371050265581;0.0647314816116696;0.0391084317831964;-0.189596002490841;0.0127770151531241;-0.145349476393631;0.0325270979107657;-0.0266011151083592
"honest";-0.00751526291455114;-0.930386689510754;-0.0157448930354946;0.184452130242638;-0.105026443432744;0.135909712936074;-0.200524554071574;0.0591408767826527;0.128019928077514;-0.00524613376673375;0.071393674950998;0.0297178473158813
"pleasant";0.502265929532248;0.16480249514375;0.15342374523846;-0.0565714318717978;0.392836412300124;0.384374690044064;0.0501734230408722;0.133095600591055;-0.159859683552472;0.207517537647394;0.546122411423004;0.0190566199323688
"reasonable";0.0964759627809003;0.0915354879362764;0.93258357155401;0.0392728835443491;0.124217601361821;0.0611426518377979;0.152504464120472;0.175220507512772;0.0106261600524159;0.173388457242995;0.0380175277476264;0.0389405261008599
"rich";0.0768649267457394;0.841431468791543;0.120011731768211;-0.00994311341849309;-0.0753802282913342;-0.013112146026982;-0.391675296748433;0.237478573700128;0.0356198313838779;-0.122277554100948;0.176769099113495;0.0629366020427863
"wise";0.932421414702725;0.0163131451509538;0.0377958270804697;0.123941012692219;0.144816267854508;-0.0537407454523063;0.00937108732089228;0.0359471048735464;-0.255979242533954;0.125080627610716;0.0457102380678119;-0.0042113171826936
"worth";-0.287308493413648;-0.0227907919057309;-0.126953702157724;0.135735686996176;-0.837355810403333;0.23251195400955;0.24920254861787;-0.203075836687902;0.091053897236121;0.0125987472103179;-0.0555566944223533;-0.0715921466062551
