"MR1";"MR3";"MR4";"MR2";"MR5";"MR6";"MR7";"MR9";"MR8";"MR10"
"afraid";0.303699355321216;0.29147450895191;0.474471110279546;-0.349648605476547;0.267335511281088;-0.0372704072968357;0.500728057557249;0.179222760495085;0.0249036730288413;0.250438012885741
"best";0.349403504389705;0.485982487204269;-0.201306736729348;-0.497294072080256;0.385215157176503;-0.00470961518356538;0.416182087514262;0.0258872334779218;0.085654799420423;0.0258502958299998
"cheerful";0.657060679073786;0.434034464825213;0.224468445665194;-0.0222322052154265;0.311008211669301;0.32025757409416;0.060872218580316;0.0451790126337895;0.157376505655342;0.312504058272307
"comfortable";0.425260604221463;0.144437610066769;0.494305770092301;-0.0195048587967944;0.219985752015215;0.0881160267249476;0.126320852253792;0.648942775401651;0.00821323192323391;-0.0299143510636209
"delightful";0.308449152561561;0.799297538993945;0.301338142343979;-0.0871576194569666;0.242242926868847;0.186330284966933;0.218035930920754;-0.00475627422926086;-0.00421199164869913;-0.102010936353321
"different";0.227037560368222;0.805887711275512;0.0781988648258014;0.130695427860571;0.242178147339359;0.158393724519339;0.0520580492155253;0.374402809916464;0.0866071885631237;0.182687469719534
"fair";0.230431270601204;0.236485811006861;0.212352767050822;0.347232538499474;0.286808096439125;0.73255257062059;0.114873237575676;0.101342661863546;0.16405133819098;-0.00373088059710444
"greatest";0.77649527471013;0.243810356291792;0.403368736471211;0.0603171013920994;0.139034529087548;0.215878891387413;0.0536249472925668;0.0756947642043676;-0.0435477217567786;-0.073813091808374
"happy";0.0224073745681759;-0.101737353346465;-0.0215380960108969;0.983153258101014;0.0276977212788369;0.122443381197604;-0.0450772617971013;-0.00351450882578986;0.0101611143117958;0.00192679041253524
"interesting";0.348755135814468;0.362821104386447;0.250003898211364;0.00896284340536117;0.366118551290304;0.449599238398165;0.240828744748709;0.486714839794391;0.117215072511119;0.105766956454147
"natural";0.0809229640092155;0.745526841017768;0.103239970849087;-0.338273474120069;0.0113720946993787;0.0736316786005777;0.209580089672839;0.0225797587315403;0.216140347170459;-0.00707710861016057
"pleasant";0.296831282225318;0.381746633544014;0.363497666530045;-0.062720591450883;0.0190590137358906;0.233131437602329;0.735883281038621;0.134539303696995;0.111118536433615;-0.0434746022719382
"quiet";0.705640313321172;0.185279070965986;-0.0386543710187833;-0.192770902931702;0.245841144974335;0.4083742689898;0.186104258813608;0.389152515159306;0.111605186089415;0.0267216156278211
"reasonable";0.192987043842366;0.247269740768536;0.26635030356525;0.0118232840742652;0.837199649815625;0.263138982291245;0.0578038135267486;0.194652955078075;0.117873941040582;0.0217716978291659
"strong";0.222502120011713;0.150202287390128;0.830099867309042;0.0306336829494846;0.156798434572033;0.149440132616013;0.165990604428267;0.139467118527906;0.112572902792607;0.0160484979024188
"superior";0.886385709758091;0.129657637915291;0.174060643038229;0.0000694110009506156;0.043312044336583;-0.0410517302092131;0.264102070930671;0.179333469009;0.243849146021649;0.0275287295688057
"worth";0.459017632947869;0.393296341958654;0.192609612728509;0.00219604527401811;0.224416895646636;0.27046419893167;0.129464695032006;0.0566013975377547;0.675312910469494;0.0238942294770176
