"MR5";"MR1";"MR4";"MR3";"MR2";"MR6";"MR8";"MR7"
"afraid";0.528865978106293;0.667933356673118;0.186717520865582;0.258413534350877;0.000537910296817142;0.238440172814712;0.0386041931663047;0.280516241598865
"best";-0.112657896408963;0.255339010354124;0.174498516640714;0.275914368930724;0.870173038239152;0.17811733991578;-0.0141697654529985;0.157496290350803
"capable";0.427637957344592;0.301381887679729;0.201499857162338;0.296856258139192;-0.113658432722887;0.766322842270733;0.0443773601225335;0.0411941176877335
"comfortable";0.325564864689826;0.625241470061961;0.494865995883658;0.193340045611537;-0.00483021989776719;0.242194754744264;0.0623398703882967;-0.210396697047369
"determined";0.139704028864744;0.33355750268417;0.52260492447888;0.459433592601716;0.101679984919677;0.389042319032785;0.0136512182600554;-0.0762436195218509
"different";0.711292727867454;0.115699100148326;0.492745891020302;0.30648261846861;0.230746705548972;0.163067648993538;-0.0828524849853228;-0.172748974079997
"fair";0.29040048101552;0.23709312208403;0.855627870119444;0.0657069253362245;-0.0868199380255177;0.0185350719539962;0.0607942720541046;0.0622186400503734
"greatest";0.178697662614049;0.795050853848867;0.338988216438298;0.205055873277767;0.131228891897073;0.0800839429377087;0.152830195752179;0.0335371278345256
"happy";-0.122913059571836;0.0649928583572438;0.237254938461315;0.128185380510699;-0.669983845403604;0.295736216053736;-0.0268671260871699;0.182664189249368
"natural";0.321786557903005;0.250698408550351;0.338893887713125;0.58950278698089;0.350295616342712;0.170533270849787;0.415234345428582;0.0430802399921679
"pleasant";0.488112190560901;0.717684294328907;0.116404895024574;0.27622603500841;0.258298888165684;0.228864882679745;-0.209579828539079;0.00969197067149347
"quiet";0.199125847801815;0.395940828162986;0.63968665739847;0.46100092202341;0.0721138023720048;0.313695374449244;0.0414635258857386;-0.0362682236266946
"safe";0.86619961723544;0.306253990483955;0.19470945372068;0.0210373578585711;0.0248284909017492;0.143124119208476;0.0334627737839368;0.0284233723087246
"strong";0.542763316439456;0.189456544764896;0.567416830133365;0.131370324787962;-0.0814141073070196;0.31262158571986;0.0458934735351444;0.32413413199571
"welcome";0.674590952890903;0.421459064432328;0.248085606240824;0.32471835952846;-0.183522530386841;0.0724469345540367;0.331998773946586;-0.0315396311544752
"worth";0.139814822798481;0.226054288577834;0.114001243972522;0.947324170146766;0.0342960056576025;0.143598765322122;-0.00312531159792055;0.0332236800643558
