"MR1";"MR7";"MR2";"MR6";"MR8";"MR4";"MR5";"MR3"
"afraid";0.123200544454061;0.096688247583682;0.036814627991484;0.890290075301549;-0.114651769820948;0.0679479111404285;-0.0707413955275458;-0.0868923775961945
"beautiful";-0.00575413606544197;0.119429395350491;0.27517211204616;-0.145940460833406;0.642054418683531;-0.000401144732736198;0.0829574026637578;0.184705270551403
"best";0.17732179043298;0.254509126470368;-0.0329477236832862;0.503435673084549;-0.244851564946332;-0.0981780909582886;0.348899711735535;0.113196546944885
"cheerful";0.0727045061940202;0.103832132184306;0.0347047610004554;0.398972523319865;0.319480440521324;0.0966466784198801;0.848857004251038;0.0138408624807221
"curious";0.177043250280508;0.240121990470097;0.569868499126756;-0.118630004470513;-0.0724573433266168;0.161086005952571;0.333535788165995;0.235139681004698
"different";0.690232807285847;0.228318852049189;-0.281224623274457;-0.0687045022788779;0.0390741166999022;0.250242196578837;0.158802582771141;-0.0559733021656848
"fair";-0.0387876685829132;0.0105954954880709;0.0295155961097152;0.136966913600809;0.0625021645382428;0.0289803921340313;-0.515168401238825;-0.151169700530921
"free";0.344558503782932;0.171915724190492;0.188735603880689;-0.0324184698004008;0.652786875204289;0.082854896846881;0.0139467941547841;-0.0581725119221069
"gentle";0.357302008817607;0.503144001754897;0.131736275683132;0.20916968850151;0.177674023838242;0.0657637690532117;-0.081105219219542;0.127858728863859
"graceful";-0.224229312627;0.313314292096147;0.498183586658748;-0.26145454548572;0.367011312919961;0.103099536392089;-0.0377045986617149;-0.0759008152284122
"greatest";0.784193116389471;0.326188229056783;0.145696898337384;0.22544529388406;0.121121200940962;-0.123198003769408;0.301789647947676;-0.106732769621557
"happy";0.633867657179989;0.155051738899939;0.48283633368883;-0.052943141534094;0.112713186527143;0.0751891872455424;0.0149950140072649;0.18420912750471
"honest";0.306623727375439;0.723999295920862;-0.0538335049158667;0.10083131896092;-0.0149435394573693;0.250884149541414;0.273711148123333;0.106452460972686
"humble";0.0570666911467637;0.721124221141988;0.00178094089597434;-0.00508166530963068;0.328614116351903;0.0244206387590508;-0.261099547704626;0.139285776129013
"independent";-0.130555211520378;0.235830967137986;0.368738159280857;-0.0712697034889342;0.0581141839327097;0.486684523910182;-0.0481777284729263;0.183264156482089
"interesting";0.194465986513717;0.28549338744926;-0.119878029396701;-0.0325985596392877;-0.0489317100037262;0.737942064564209;0.149551251584295;-0.121727499703218
"moral";0.417901320995298;0.0145496899264356;0.00275091353882669;0.210539094774973;0.29958824490423;0.66389474098153;-0.231382558553803;0.0847863010040625
"natural";0.26404646708255;0.349914892548533;0.170760422075801;0.16137763775469;-0.0139480627206088;0.0911796051780833;0.0776045370024803;0.748044296035563
"pleasant";0.787500117424199;0.066717269068441;0.143103506491465;0.290352690577043;0.0772529021076492;0.219492263656442;-0.0800140180062865;0.118426347687129
"proud";0.117219691762318;0.613998087153732;0.158107682682182;0.0736139809614928;0.0316503819862032;0.298963133960687;0.286884247369952;-0.12001094152994
"quiet";0.167199293452128;-0.0334864635927881;0.638385126263614;0.228733480447172;0.201001805696314;-0.118246181116117;-0.0908567603641898;-0.0858153293675232
"rich";0.196299932973016;0.277049300887914;0.455665115577498;-0.0863351629619715;0.448731494962007;0.23179918439608;-0.00701339022640306;-0.215838554227386
"safe";0.00606921999641765;-0.0704783015192366;0.830218663369501;0.0430258497598194;0.199679064592763;-0.0194889481665239;-0.0182271597016455;-0.046002481655449
"strong";0.289192622884088;0.441512223648293;0.10819898448914;0.278118511964039;0.214768367946267;0.30736851520238;0.125899974316522;-0.0729704454106681
"worth";0.0804816479955127;0.0985294105040034;0.149606389300534;0.142793664450455;-0.0726384108507894;0.0583658917233327;-0.178713374389559;-0.84697569188272
