"MR1";"MR2";"MR3"
"afraid";0.497424276967442;0.2423723692997;0.409379652920562
"beautiful";0.185701937843263;0.538526505597287;0.133141507224057
"best";-0.238299493364137;0.356086521432531;0.569240590454394
"careful";0.472625475138877;0.40463654924113;0.312528196197025
"cheerful";0.390609963047573;0.668655285635306;0.110554503445663
"clean";0.419494737900233;0.377132063644659;0.319377173049292
"comfortable";0.266583111020984;0.575628416393606;0.00916982948168959
"curious";0.486737242156894;0.237398740772914;0.0323043939928091
"delighted";0.525774419317224;0.476986947969999;0.244229750721157
"delightful";0.215904343048468;0.496299334984063;0.0101558432472548
"different";0.393498438784955;0.452057611389443;0.372153303416786
"extraordinary";0.462895776893421;0.0714422666925579;-0.0837717455661261
"extreme";0.681791818317093;0.113260996821982;0.241372794344609
"fair";0.34025242966054;0.12213364463022;0.285816732346784
"friendly";0.38698764049962;0.276985436762163;0.472262032568408
"gentle";0.425076733879064;0.5926706931211;-0.0751270494410451
"happy";-0.0312159917222011;0.449854386090265;0.156195024734169
"legal";0.0264410509326875;0.0389628179882766;0.54890298000918
"mighty";0.24025873934521;0.445997887020159;0.318616714450911
"mysterious";0.207021122499359;-0.0406342827157382;0.696080214646385
"natural";0.524513077892096;0.167129440565043;0.274646167837756
"pleasant";0.316356747115098;0.35382159094141;-0.0668658390126735
"professional";0.503026492692735;-0.0647396593619696;0.111685109866359
"proud";0.567120096841895;0.390872680780226;0.0648942795293115
"quiet";0.661873347135548;0.320033762755683;-0.0663774828088408
"rich";0.00218649574959115;0.634543745908622;0.119965768272248
"safe";0.115939554940145;0.503725653083264;0.327843223296405
"smart";0.812519633078194;0.333565761822505;0.141764281498091
"strong";0.541633389310577;0.38044544900704;0.0607368824250308
"top";0.532332081133273;0.159651216216715;0.430575562070087
"unpleasant";0.540767347678684;0.137844344663765;0.21766612938185
