"MR2";"MR4";"MR1";"MR3";"MR6";"MR7";"MR5";"MR8";"MR9"
"afraid";0.124786307256421;0.452156032322365;0.0320067292131644;0.659779201249238;0.301340982208014;-0.0548884382312084;-0.161844540312535;0.0636528446824652;0.107457472686901
"beautiful";0.107048272930979;0.387554259308426;0.463112766578171;0.306172653984787;0.5038923712875;0.0959979664307658;0.040079025516273;0.0366799251416673;0.289720145284712
"best";-0.75369461001439;-0.282736549540873;0.172822796261493;0.260441387849372;0.0820350896962884;0.17316844105888;0.308706016373092;0.0540305358332581;0.0457165200718359
"comfortable";0.0927759020579719;0.115306225938036;-0.0188516553425515;0.241227634435926;0.910906742155127;0.06311481282694;0.109018872079025;0.188065027960531;0.0770724817769676
"delicate";0.0355352185586282;0.813653928471238;0.164206110606677;0.076374270421711;0.173418787845724;0.174555314106439;0.217909843096833;0.152310611695084;-0.0289838135267317
"different";0.26076063251756;0.0689467665109052;0.187022600709624;0.429986647150069;0.332446911546166;0.348245379789873;0.262083633783703;0.156275439591785;0.622402069124677
"fair";-0.0500676746125384;0.39675809052218;0.395568146442847;-0.0294590987515857;-0.0617958663837282;0.430165047268861;0.297526486451866;0.00889573731588158;0.138959516061024
"free";0.308523023380249;0.261925110722953;0.0956461951921539;-0.130288354920063;0.535380538761898;0.54262205898256;0.250946508969326;0.134165616306968;-0.0084187189908785
"happy";0.840443900606301;-0.030913076192454;0.0969012394254345;-0.061767815381151;0.0212574300552272;0.303278126239212;0.190570744423879;0.287005555455458;0.263670790966889
"honest";0.275548240113467;0.303925758628357;0.443834008023508;0.27487638613132;0.0966452291071008;0.337721366026536;-0.00689208378828616;0.443504181355771;-0.0704024541918748
"mysterious";0.416209959078529;0.657377987947548;-0.121824218930139;0.359690028364137;0.164270626391314;0.131229292680997;0.203425840501061;0.0966616639918188;0.163989463632058
"natural";0.10147836710484;0.0477106550474798;0.879130239298159;-0.053536534254912;0.0615993080858053;0.185325459208099;0.0941146774870231;0.251991687235427;-0.00953729036566356
"original";0.121110835030017;0.187682323344279;0.0701172001276436;0.204793618437543;0.117765486539017;0.284459253930257;0.89785304597178;-0.0485643766591273;0.0263315939559552
"pleasant";0.107893758172585;0.310272494522775;0.687633741734798;0.436429812892565;0.0318256161666857;0.207329564376766;0.185998986257399;0.0970894240735805;0.187482575353558
"proud";-0.0641812676453396;0.0863465064379118;0.0993845238094622;0.785189889747656;0.112793318540661;0.0901516661658806;0.205794684208054;0.149454632954167;0.0393047108665064
"quiet";0.668340016826254;0.0507705073280433;0.168222906563321;0.206676604689797;0.271605893328798;0.388297237366452;0.211329630781193;-0.0275096294326206;0.102207072171249
"rich";0.18104851007969;0.145592338790813;0.264389850986623;0.14789135699576;0.0522861701435936;0.882895844819709;0.211998319898772;0.13986957394066;0.110608094608585
"safe";0.0622159382429264;0.273453588968615;0.310829362746856;-0.0363857930037908;0.235974744059241;0.106228393209729;0.62343221794008;0.400328172681207;0.19429866459371
"special";0.355691271808142;0.186769284719246;0.284136025413678;0.193880590338575;0.394220679983406;-0.0858681934386972;0.231967924325643;0.249725578512728;-0.00710834900379701
"strong";0.239826107531695;0.694678669091938;0.387411415968483;0.219878869390039;0.0846963792727398;0.0764361220515778;0.0626317581226701;-0.263123671861379;-0.0226996710380267
"weak";0.163582835741483;-0.0329169899730382;0.245846196234735;0.209701302977906;0.246290531777403;0.116790666811974;0.0578929287791942;0.841960240780165;0.0704096998777815
"worth";0.748580865144293;0.186941879901735;0.312658387932767;0.19874726391502;0.260344426857792;0.0791809104938583;0.101159678484782;0.127514109519828;-0.0924931421965431
