"MR1";"MR2";"MR3"
"afraid";0.915412294855463;0.294007356603819;0.0207510151916984
"beautiful";0.778509172098656;0.436070125855481;0.134257336501532
"best";-0.16152343670823;0.626320848384278;-0.191138349515746
"cruel";0.156682263748903;0.616837193128712;0.260803231057615
"curious";0.778395884180921;0.302219844576635;-0.145528755922571
"dangerous";0.267533337132665;0.615012322515593;0.0832807381660174
"fair";0.465372401276903;-0.0376013662439095;0.388919919291457
"free";0.724574307327725;0.279978196214264;-0.071351042526717
"greatest";0.697255432772566;0.212634305597365;-0.428403018823651
"happy";0.29186348266675;0.568103283767128;-0.13585267533456
"natural";0.813598809910381;0.196735130328108;-0.0339911513458434
"quiet";0.853111995083894;-0.0397503545999094;-0.0495483588283923
"safe";0.459591636613967;-0.0349695567946232;-0.150881290518806
"strong";-0.373993751523511;0.0519989463380739;0.931666541743365
