"MR1";"MR2";"MR4";"MR3"
"afraid";0.80030098503795;-0.169101043912619;0.0839122324849524;0.134252213469923
"appropriate";-0.243861380335877;0.145789254053314;-0.393190582022951;0.335373726476582
"beautiful";0.574012346852909;0.0224883039640537;0.440339328023584;-0.158070884697271
"best";0.35481539248019;0.0295283096309848;0.07010937443055;0.058249225971699
"cheerful";0.670148317410212;0.143962901355698;0.119659487008428;-0.0404725714886905
"clean";0.13016915536292;0.384584326562824;-0.250106832093635;0.193274624320649
"curious";0.308517181073111;0.501898204303598;0.364826881219164;0.186427434392002
"dangerous";0.677028759930716;-0.243175621265507;0.370266030256692;0.150984512401546
"delicate";0.36959044032058;0.028296302281149;0.102991742782227;0.317404989540737
"extraordinary";0.0149666230938998;0.105923392965744;0.680433030954652;0.270606054610251
"fair";0.310635908474429;0.1927673119441;-0.0187356412243625;-0.0533516275723762
"free";0.200449432456631;0.323651514904579;0.347684208253849;-0.332443698039757
"friendly";0.353316810551818;0.0486791362045843;0.0617100754261658;-0.273269861926349
"generous";0.472190234369725;0.385018621289728;0.399094130299986;0.119580927206079
"happy";0.0325525958796512;0.675354823125414;0.0989429212050229;-0.11692045776399
"loose";0.347351363029064;-0.21900228395965;0.10614006542564;0.742563779861341
"modest";0.00746775308446772;0.757475010132994;-0.270351575321569;0.0913565029644579
"mysterious";0.387132413414225;0.405396630411614;-0.111395977194323;0.22118997910347
"natural";-0.0668180650091207;0.576045672503491;0.16157597097232;-0.0165602939194686
"original";-0.130829550082563;0.031188994843543;0.403425106368231;0.588014180318087
"polite";0.156442758577654;0.303785594732738;0.00296821510578829;0.477731700614868
"proud";0.100691945608502;0.622715702338689;-0.0165123991005807;-0.0654756389617331
"quiet";0.544547590642092;0.194485726433101;-0.164250254383858;-0.00304730302763615
"rich";-0.0947236121526974;0.307670622743724;-0.0224189057929055;-0.0659993951977304
"sacred";0.0230729425353773;-0.0295781088763772;0.509008039294554;-0.0485098745206151
"safe";0.654278386368569;-0.0999184927119036;-0.0299808412759532;0.251753061502836
"strong";0.151049971270493;-0.122739997989415;0.535700279203149;0.209082059882827
"wise";0.124963027574972;0.696842069508192;-0.0161794045205294;0.161506900535983
"worth";0.325871647604622;0.0584069938415979;0.269309048037071;-0.081196591401898
