"MR8";"MR1";"MR7";"MR3";"MR2";"MR4";"MR5";"MR6";"MR9"
"afraid";0.632695493839371;0.530520752765583;0.416871769063921;0.18043642686126;0.0387727954347976;-0.113215059759911;0.0118755218575514;0.0800332681427321;0.290797064394144
"beautiful";0.452199098458916;0.412059399244919;0.152870275303873;0.0238078801779369;0.393345899443364;0.458453176771889;-0.168141154611957;0.139499820957635;0.048380000070413
"best";0.0701065314872159;0.051023205391984;0.0856529507331719;-0.053912772804973;-0.175448261548774;-0.0597208708320909;0.870000085744886;0.0148551025246966;-0.0309256077215731
"cheerful";0.647154782685916;0.177273063231032;0.274496480905746;0.129913297490212;0.365410871490334;0.255150279740316;0.240370370223513;0.172140237738235;0.267122413508102
"comfortable";0.366642828887272;0.313875592375243;0.70951023609048;-0.291930361334036;0.0139106617135677;0.201650242120726;0.247782383674033;0.181725772480488;-0.214044021360035
"delighted";0.237439619001056;0.143299303569058;0.327903562193994;0.200044808637687;0.579359540841267;0.467740790095762;-0.140436625217819;-0.1353260251447;0.0455465980566513
"different";0.353628708463337;0.729082474936071;0.156656018882037;0.130224433356154;0.110626611804967;0.31886537499674;0.114599788680499;0.0259272642254094;0.046219485089383
"extraordinary";0.267452885851946;0.576813490043696;0.330524381853389;0.458951557210239;0.135600272225517;0.299160388058237;-0.0288612595125592;0.128521405325174;-0.0273941645004692
"fair";0.333991481026753;0.147190800689621;0.664981425828546;0.21021394898093;0.112369444127842;0.378951786170683;0.0616049602107749;-0.280480474509891;-0.0250486160173697
"free";0.14942181659846;0.417835823850629;0.21931940695514;0.45538408800115;-0.134573732452439;0.321036223542044;0.114616703176294;0.644308387637404;0.035834032151055
"gentle";0.219246427225551;0.317204514685648;0.240204688021259;0.442917679624667;0.111195448382581;0.202102958206421;0.530640767955438;0.129439942959723;0.2496720549885
"happy";0.0747458352462411;0.250335298736168;0.267194780476169;0.205864023112751;0.184247967600533;0.822289775752913;0.017024370741096;0.154849871035813;0.0096342189540581
"honest";0.250790684763993;0.621183077268416;0.206196085789687;0.503924903591792;0.00489696042193452;0.38749191770648;0.0620343021382284;-0.0427984679706283;0.0807797816528527
"moral";0.325026391031082;0.692122091503947;0.31031567314006;0.267096784972577;0.192858608603636;0.0317827657239551;0.192716814385874;0.241280397310135;-0.0564954132020814
"natural";0.174565335584843;0.180826549679891;0.823176515109431;0.218812937217734;0.102734764247876;0.148115365305996;0.0934413600081942;0.160565433493389;0.154426840738699
"pleasant";0.0309304729077943;0.224715839730675;0.0328746497711987;0.865300393147149;0.307528020578923;0.103881220266508;-0.0181068823742708;0.103273089907105;-0.0196037788760111
"proud";0.686972040849566;0.340509951499387;0.228524932282129;0.217501569700635;0.192441907009691;0.032707848478782;0.283314602648403;-0.0832399208190845;-0.126862699485499
"quiet";0.896733269517435;0.19084616817845;0.171191415947714;0.0232302356787972;0.163045722534678;0.144216184585068;-0.00144275035025361;0.041614608773504;-0.0220543377275786
"rich";0.40834649911214;0.24580573050793;0.258177424824667;0.516700005460005;0.354777663046452;0.260260160682609;-0.0423096274330081;0.0202665635069029;0.282359409690732
"strong";0.256602230814489;-0.0250487671958801;0.0586447044880911;0.1575612421688;0.871637460346896;0.039376070461852;-0.221359546331287;-0.0871000130301216;-0.0511686907817578
"worth";0.0602638587553127;0.522241572829044;-0.0415214073114275;0.274659958103581;0.683637777703765;0.21236318981037;0.193357933477095;0.181895219824184;0.150005164253359
