"MR1";"MR2";"MR5";"MR4";"MR3"
"afraid";0.28972113594303;-0.282042120081521;0.388125334281407;0.142116903468923;0.237137559370252
"beautiful";0.0757365678205815;0.522274430610377;-0.0527639825271288;0.259575937220677;-0.200314229801848
"best";0.132013548310813;-0.276883931407611;0.707902805518279;0.028851865105799;-0.0885557997359356
"cheerful";0.0978476081114973;0.096305483521745;0.643099915899524;0.0824764221748823;-0.0852292871105852
"curious";0.10873409342561;0.395125198893644;0.351725277637426;0.283674486619642;-0.278446552137474
"different";0.647634005662193;0.0121216076105415;0.198674026184963;-0.263936362674113;-0.00265373558510671
"fair";0.120933245002785;-0.00472456756602529;-0.293382365828778;0.0619027642277796;0.272512456708317
"free";0.409874673560207;0.426840310800699;0.0137589031759039;0.246318349534737;0.0311091945756325
"gentle";0.496241906050256;0.258437590241274;0.278132715079105;0.0821539773210594;-0.0505929408436424
"graceful";-0.126494030213768;0.74969919668721;-0.0517663948054967;0.238074312648677;0.0610679957390746
"greatest";0.622907832335583;0.0164984534835271;0.509037160626953;0.244967997843739;0.022585369531023
"happy";0.569630051967449;0.254198048133791;0.105949399112511;0.413750632697651;-0.206518072598372
"honest";0.435401802650453;0.341111121312568;0.596806781916502;-0.287048090434562;-0.098371994322874
"humble";0.306956884714146;0.462479629730088;0.085900098259869;-0.0945337483365157;-0.0454504759002475
"independent";0.100928787268924;0.509493553522142;0.0303071933871257;0.0141099085759086;-0.0883231633085948
"interesting";0.40102017462592;0.304207202233422;0.207083055439607;-0.402492218131886;0.147744144834861
"moral";0.678305801811717;0.217105730590304;-0.0763691217370281;-0.0523256246387056;0.066010373610511
"natural";0.374366042222098;0.161548011264953;0.29104679947927;0.070934891340868;-0.621514843295308
"pleasant";0.880542429620939;-0.089015466078435;0.12457831957667;0.244094624016993;-0.0603723430583319
"proud";0.233721497050292;0.471417525289405;0.54942385589954;-0.139128111219685;0.122136884147001
"quiet";0.145304851080271;0.15427910886104;0.0694933137095658;0.722092247166582;0.132966844598383
"rich";0.300172968709247;0.63291862974909;0.0526798223913981;0.295869504814377;0.212362206804562
"safe";-0.0388186468191222;0.368727535948598;0.0268444504080725;0.74900436842781;0.0522908536787525
"strong";0.490773003940764;0.316889878795136;0.393942663303664;-0.0054086443131928;0.148319808355626
"worth";0.084122246345421;0.0173332153495459;0.0485415578581709;0.115486363795212;0.906512506729445
