"MR1";"MR2";"MR4";"MR7";"MR5";"MR9";"MR3";"MR8";"MR6"
"afraid";0.128672717382548;0.0457590616331122;-0.0338834947336574;0.11525986973556;0.824090951857542;0.124872443732319;-0.123452950870328;-0.021843474169324;-0.0898725231795004
"beautiful";-0.00562960236998463;0.366860499968879;-0.0382457047199292;0.267621534682422;-0.216567884380513;0.031716917979544;0.185622481079317;0.17074048385484;0.44186228582005
"best";0.150536153014783;-0.099158455205841;0.440092526667882;-0.0866569163287586;0.692641993536289;-0.16632016761488;0.160797656936715;0.158614170221981;-0.0236347947622868
"cheerful";0.0649021747645405;0.0791404525792446;0.180679324703375;0.034915242969803;0.348358976288926;0.070918058592195;0.0380872512406567;0.87223812836562;0.252380210563176
"curious";0.202772056512638;0.513293121330588;0.491678250373561;-0.0814865244314665;-0.0633705430436055;0.0810230153390669;0.279872742776335;0.172090514787952;-0.0349552745677624
"different";0.669184332304103;-0.313635664993128;0.234477729279978;0.0783358515030025;-0.0509883935760693;0.23574393840201;-0.0594749333525869;0.129438834992725;0.122011740990794
"fair";-0.0722961412803109;0.0520010594089287;-0.0946409195275769;0.0653020081967373;0.167380408529849;0.081173153575176;-0.162868235106911;-0.541890232754086;0.126151374753353
"free";0.290487134825989;0.23328903001314;0.11045780289976;0.106317328738743;-0.0282724287815457;0.106860859116323;-0.0155543306139528;-0.0132612924944202;0.870062069770706
"gentle";0.355430911245407;0.12790699149482;0.283152033019156;0.401584724875471;0.231181984442358;0.080372391756959;0.115356071177599;-0.0979509644148288;0.201521900891947
"graceful";-0.205778211424227;0.534459366473137;0.24968745698442;0.264080217622088;-0.296366652324414;0.0663541629391191;-0.0544250377583318;-0.037659365235996;0.242581556816626
"greatest";0.78617183545488;0.123250456532484;0.261253771575402;0.158745839302124;0.245690395632924;-0.118496136956544;-0.101076163564187;0.256948820550729;0.174686753592021
"happy";0.681567863056126;0.473577536638213;0.0825004621875182;0.144098608726833;-0.0819904150068387;0.0900928286038853;0.165283860352291;0.037943120841504;0.0124415683629883
"honest";0.316076385722274;-0.109650819600775;0.639062706565992;0.388663125492917;0.152750413613655;0.182883939257263;0.115477814784753;0.166032096811089;0.0761701156644836
"humble";0.0861543654176497;0.035677497130758;0.245479886463154;0.745148060697935;-0.0472674484816152;0.040754661185355;0.104528410315328;-0.176587014736989;0.220860531841516
"independent";-0.118023964561291;0.365104093148777;0.233084631208272;0.191538163616367;-0.0982671822611662;0.462316708623411;0.16997641442446;-0.0319701403655076;-0.0567587388402434
"interesting";0.171549398171996;-0.158563094062196;0.409100125401744;0.0656667952229138;-0.0312485732360916;0.672084082988774;-0.118884307582563;0.105987797012348;0.00237556848978887
"moral";0.368298442925281;0.0408298193669245;-0.0472019750921257;0.0906513660971105;0.153237627974804;0.731883795181986;0.0575762171307349;-0.146523147041573;0.276562943150272
"natural";0.316113129045535;0.153673210396863;0.146855176537274;0.360519533064399;0.14977961316995;0.107536534700098;0.714184920541628;0.0990787275456982;-0.127388670339962
"pleasant";0.774536489625639;0.129729615857708;0.0012416837659199;0.0544076834129676;0.285530258316078;0.27915637430441;0.0923348485604198;-0.061501367567898;0.113511537691635
"proud";0.12277213033011;0.111891984695991;0.654358355398519;0.253806003295156;0.108187769217725;0.213695152333736;-0.0917845480181496;0.164282795554551;0.116082911095038
"quiet";0.190238972775579;0.675147964902131;-0.149957160199888;0.0906997055801048;0.179280911164156;-0.0694759416863758;-0.103625633089559;-0.00392726032770292;0.0866385882808717
"rich";0.18616779392759;0.49270471927557;0.237986332325455;0.20160921856175;-0.12577054240167;0.225433270172178;-0.195063276023842;0.00205774521581351;0.380422674927408
"safe";0.0146790880609662;0.841349363706603;0.00871388338348393;-0.0705317348967875;0.0307031868888606;-0.0105791346463987;-0.0251933010753189;-0.0225758261626441;0.135321277183667
"strong";0.32683713015035;0.151452416432933;0.0338301287697312;0.695176024944386;0.179215289655379;0.38305199707127;-0.190173761853969;0.407361568857477;-0.0676499879958523
"worth";0.0884080968433957;0.154997165825988;0.0427502349210869;0.0816755729266927;0.108355323948282;0.0471324003474324;-0.896228923567368;-0.122453413383084;-0.0961384188496842
