"MR1";"MR3";"MR2"
"afraid";0.640209448858663;0.26487626610248;0.529196663092724
"best";0.273610948301841;0.441317672875843;0.712756519395603
"cheerful";0.66633064507003;0.599017309213267;0.127659732859692
"comfortable";0.787759506274726;0.247612034601753;0.0477812170677741
"delightful";0.392957288488839;0.730626987181169;0.357558485794007
"different";0.329015213257346;0.787026193896772;0.145292794175234
"fair";0.43293114350265;0.698003676168609;-0.385316401916172
"greatest";0.80010808499478;0.309719681752954;0.00857661450916688
"happy";0.0132133232657835;0.14976097964642;-0.802327685715372
"interesting";0.665922593279132;0.645316913835559;0.0453947921953159
"natural";0.0988605690594245;0.596189495024114;0.597574594552081
"pleasant";0.583355154116197;0.432050704304224;0.315771496957016
"quiet";0.702893797297527;0.412427838186284;0.182635442329954
"reasonable";0.47984641688004;0.571737710376087;0.0156219999866251
"strong";0.644646098162446;0.263742017263553;0.00610185806947724
"superior";0.80443394337315;0.182638337804809;0.17112333951164
"worth";0.535175158513255;0.596947764583138;0.120234154053106
