"MR3";"MR1";"MR2"
"afraid";0.41737974865112;0.727292900568301;0.0314679393683673
"beautiful";0.39199239004679;0.547145036461353;0.468497894276215
"best";0.0867208512632743;0.249860050348098;-0.50397370375633
"cheerful";0.372887483763892;0.722020294495694;0.261399762381155
"comfortable";0.114498279917161;0.84600703519094;-0.184426481736388
"delighted";0.338748325677385;0.420825153544896;0.666438018504959
"different";0.589687176789342;0.549719332278843;0.0703111745099418
"extraordinary";0.76235733457322;0.440104487448539;0.165724923158273
"fair";0.298143466164703;0.640822396854206;0.186310487252706
"free";0.791446647048585;0.268149475378638;-0.171554298429888
"gentle";0.679016647626098;0.402068481782917;-0.107588738555682
"happy";0.555827794447833;0.336590519141591;0.249589782406314
"honest";0.797435599501768;0.382757564567483;0.0873052598063384
"moral";0.658157203451787;0.561048980824201;-0.00887368401586227
"natural";0.408010638150194;0.590826228299446;0.0117600579387878
"pleasant";0.777713441940621;-0.0608477748401546;0.335926552724205
"proud";0.328430529707938;0.715622128760602;0.102833426547777
"quiet";0.141754868249234;0.776608571958447;0.246439548957415
"rich";0.611939341764587;0.420475244751679;0.441722265072733
"strong";0.0900779886716467;0.208011672165304;0.8488444350484
"worth";0.639290064599383;0.218631005340801;0.405128301520222
