"MR1";"MR2"
"afraid";0.52100197505873;0.380773912136983
"beautiful";0.267285731890604;0.485117555711941
"best";-0.162589968854514;0.634521065554253
"careful";0.53622769744352;0.442738824812246
"cheerful";0.500337714227798;0.526916944003703
"clean";0.471866580882763;0.442315812054356
"comfortable";0.362780798743392;0.409638132337569
"curious";0.518593090424682;0.144222224412192
"delighted";0.593315548239809;0.462112172840959
"delightful";0.300571334005032;0.356427317795951
"different";0.465162875681676;0.526976834456636
"extraordinary";0.473302792285591;-0.0610758558755872
"extreme";0.684108620596876;0.151624684498823
"fair";0.353253709365088;0.225704664935297
"friendly";0.42628384193123;0.448992864767279
"gentle";0.507756212019977;0.364142160635965
"happy";0.0360858331686146;0.463669908192812
"legal";0.0353486155579324;0.348511243567183
"mighty";0.306255230383736;0.520041009990969
"mysterious";0.200144189134531;0.334627558809078
"natural";0.537305128541825;0.236894717937258
"pleasant";0.374307227128579;0.188013923741082
"professional";0.48539242220508;-0.0513192209835297
"proud";0.632137362695547;0.26131212583639
"quiet";0.703211285463681;0.126033520269516
"rich";0.121632954512377;0.545614523233769
"safe";0.193022886745016;0.588087826989198
"smart";0.857899888563975;0.241782671130773
"strong";0.594194057823156;0.268826012565012
"top";0.543218049088186;0.317113651930202
"unpleasant";0.559218162222825;0.163910187823656
