"MR1";"MR2";"MR3"
"afraid";0.708084676767259;0.390975201269348;-0.0833845071284356
"beautiful";0.401944183912605;0.35955510037695;0.0979071861624751
"best";-0.0514626066561334;0.0672247268026766;0.630437355824056
"comfortable";0.449645393550324;0.395951158381851;-0.307829223177492
"curious";0.671832615021029;0.3427331717626;0.111117654184496
"different";0.474872732644336;0.264106865602662;0.0410742052029723
"extraordinary";-0.328305146696379;0.714631053123684;0.423542556161129
"greatest";0.664294831907421;-0.0739000800410228;-0.0393699484239305
"happy";0.842369353176998;0.398046393736518;0.0237708183872174
"natural";0.717423546398881;-0.0350874283562854;0.01678594423799
"pleasant";0.595511393280981;0.447315783772054;-0.164658044454092
"proud";0.199984474558247;0.389359883840949;0.207301931702702
"quiet";0.45727050945598;0.195959293676783;0.134106605784931
"rich";0.645322058102658;0.0618369169836361;0.761420634247421
"safe";0.705189298424762;0.327227015183229;0.0530669828030359
"strong";0.438672801476152;0.758967222952357;0.0277624067151929
"weak";0.128148423274549;0.81145685926953;-0.163596764593059
"worth";0.232361849984783;0.417856833515014;0.106387532550083
