"MR1";"MR10";"MR6";"MR2";"MR5";"MR4";"MR3";"MR7";"MR9";"MR8"
"afraid";0.811404998661313;0.14044845534239;0.0304030409222757;0.139580941069845;0.0393500493054697;0.100237061733118;0.248935404361367;0.270783955720438;0.255652796265593;0.278023776999308
"beautiful";0.774666318437142;0.0384894824923051;0.329298708792594;0.382526362449443;0.0942286303385007;0.242670469006834;0.10490768416993;-0.120752159639268;0.204671959191315;0.0878489956414756
"best";0.0408942545977615;0.0204969023278712;0.144050037331279;0.0545815951077582;0.96255146239802;-0.0390353759684748;-0.0821333298835196;0.170107512145963;-0.0733576949047455;-0.0220618117993571
"cruel";0.143805738228816;-0.145080939176283;0.198867309547959;0.912898240047619;0.0526343538351639;-0.0137088689338079;-0.0261277191054009;0.227186940310637;0.0349599488860896;0.0744547115471651
"curious";0.864953339477626;0.136053965221438;0.0558407559252902;-0.0707484960586198;0.129440916096929;0.246457983755224;0.0710787366113183;0.338309010905457;0.0472072554030909;0.150961923806622
"dangerous";0.211412086456065;0.0284849847663135;0.883788677604166;0.260146273818491;0.209126542538549;-0.17046637106804;0.111466216381184;0.0406911604801466;0.00482575931552127;0.128784602646183
"fair";0.266917906928315;-0.151151178267962;0.0959811135577318;-0.0232521892136389;-0.087072056365261;0.0905121302756141;0.932297745927924;0.0168302028266563;0.0591993368300185;0.0504666154315484
"free";0.496317622929564;0.182258168350568;0.225204196595063;0.127829189504791;-0.038206184452764;0.0545274616654684;0.0795872143388495;0.119397445472121;0.191206024812684;0.766063330827896
"greatest";0.39149452945801;0.595041470444231;0.485052160310661;-0.0607983034749761;-0.0226806320534541;0.0612156134115151;0.018351816704467;0.122540681554055;0.437296993295599;0.194840407625257
"happy";0.224262667891936;0.0936426164949259;0.0507274897048968;0.316952918572191;0.269115429392767;0.234300304032922;0.0152895977702715;0.824052434926678;0.0283538282557169;0.0927199175059758
"natural";0.717218646702737;0.332002933981788;0.315929127736433;0.114344357222048;-0.0891207262730623;0.0326298092689606;0.273615399810333;-0.0306377759162172;0.0840417013915389;0.10179750832676
"quiet";0.560852362276619;0.207400408171268;0.0189661686776946;0.0973332374628623;-0.184557625729496;0.141050644533652;0.12335654268737;0.0215110046277064;0.687238211735422;0.219510677376783
"safe";0.26302919683643;0.155287761872226;-0.134199928701513;-0.00122513387082392;-0.04918795042742;0.911713889860744;0.0968041898890243;0.184449401918951;0.0766664900834203;0.0377694094035342
"strong";-0.18419919196941;-0.942245344204061;0.0111239701546166;0.125799049098037;-0.0364202123988275;-0.142265757811933;0.160466924091745;-0.0561419682542171;-0.0612234571054706;-0.0769902362941006
