"MR1";"MR2";"MR7";"MR9";"MR6";"MR3";"MR5";"MR4";"MR8";"MR10"
"accustomed";0.836456300079134;0.117852569286455;0.227246302996936;0.119724964114655;0.256559440617083;0.208601944997969;0.259948133648295;0.194212664650637;0.0649565222432748;0.0302232778876776
"afraid";0.362712997857783;0.470317592798468;0.467293829224043;0.33013511383876;0.23401318331493;0.220201505970913;0.0300934953728658;-0.0993331529234573;0.311261005817325;0.0895296112486518
"beautiful";0.223513455210165;0.355244520269965;0.454988296216308;0.105690054752141;0.124697273202436;0.200244368818967;0.107581543693614;0.0279858252191402;0.458559779330516;0.100154293413012
"best";-0.129418756794542;0.750467098953944;0.223353830270178;0.128950968880803;0.112140601730673;-0.188866520743821;0.256271930908488;-0.0808506781210266;0.0914721945880045;0.0947185717625861
"cheerful";0.174778458678033;0.330108138842073;0.0723625612078772;0.564939440571639;0.396426946856726;0.183429954773268;0.234801764066046;0.0738180662677368;0.386253061210208;0.234085853557723
"comfortable";0.242500213682684;0.379719087436088;0.129048173108185;0.0989387172090441;0.0122834019720149;0.0125621064300792;0.840727363060797;0.000169765729392343;0.074064432170415;0.0879478128935629
"extraordinary";0.397826225819841;-0.0876686911576331;0.372687717475575;0.210132471783633;0.378972950432635;0.223960252733534;0.251994469022361;0.194684914621718;0.108448411578735;-0.0903766288105124
"fair";0.212312261199626;0.0390238581319235;0.272856254119906;0.420039877894124;0.195850295010877;0.0941921889803062;0.470180704688837;0.285558290758458;0.497515053685278;-0.0659785769910966
"gentle";0.186240833587447;0.215080952688638;0.305851044581254;0.863760839869316;0.15462121258453;0.052488984414355;0.164699630761606;0.116766609790873;0.00228320816797656;0.0990660913955586
"happy";0.120996647824379;-0.0451589770581467;0.101988908494977;0.113174887229606;0.128028986888261;0.169406814667869;0.0284689249982201;0.953639495528268;0.0483570087176445;0.0404247199890896
"honest";0.615127228068094;0.235024245155866;0.374534049236211;0.295506753989612;0.128924332429581;0.326611083285606;0.13748734294171;-0.0281812918176432;0.157178826635964;0.122789355417239
"married";0.512704094566312;0.0718156402963273;0.345674713869075;0.358585724393317;0.404987863280634;0.244679303071569;0.0647744715227361;0.163549758966333;0.24518927865699;0.113692839482132
"mysterious";0.406070480003997;0.625282351503621;0.0652222308519893;0.338268856752777;0.113863725605928;0.23050070011508;0.0195783797678091;0.346009187613208;0.267812373378903;0.0886406159635546
"natural";0.424469942691307;0.226109061387047;0.207370192210707;0.325078181961319;0.455451550032591;0.279596580814456;0.194280531538197;0.196401831268945;0.298408090693231;0.146388574601296
"original";0.301752189981948;0.204257813252761;0.408023563519379;0.158898411094998;0.556638914149483;-0.0909402600422266;0.212621962566856;0.211455685894527;0.0536737074287279;0.119170603376019
"pleasant";0.276109505322851;0.806257380844518;0.0900172923027006;0.11994190025096;0.203783764948914;0.406053523262127;0.179770586928071;-0.0572306909093902;-0.0380686186039385;-0.0409979347884607
"proud";0.26866965171692;0.32530744284955;0.64046814658868;0.116044371358166;0.348111746893556;-0.0730480831466215;0.204256601165033;0.102852280953191;0.00382515288089254;0.155324741036175
"quiet";0.170038659885032;0.102126987602746;0.87400023500897;0.176610101631523;0.201079582939423;0.255241929935863;0.0641436833337794;0.106228006443817;0.115294227112169;-0.0126658425076854
"rich";0.13540060994737;0.171021935737335;0.199029888710949;0.124876938059688;0.829873665111592;0.151100818459815;-0.0512761559076195;0.0574087813312011;0.0661448735129995;0.00797519485807809
"strong";0.189868670552634;0.164665873006989;0.0000738284367673846;0.609587097428644;0.132749165611337;0.598003552089319;-0.120816523881623;0.130082650793318;0.246499391424609;-0.203237270539584
"weak";0.371262044530557;0.371110171105506;0.248208086601236;0.250637595243328;0.22191558087356;0.21694594232263;0.262019928920433;0.216539022936898;0.129038448191824;0.488068363608236
"worth";0.258911428623277;0.0745960564999046;0.237574619436485;0.0902175510641943;0.125292031732362;0.885000450530265;0.0550898104673848;0.217492893286133;0.0656171313071609;0.121707594332416
