"MR3";"MR5";"MR1";"MR2";"MR4";"MR6";"MR7";"MR8"
"afraid";0.94547984633687;0.112700559684972;0.193466350146498;-0.0677288789282364;0.0468059972143175;0.181897025657242;-0.0227800601899109;-0.113624588456862
"best";0.126739515241979;0.168951834162667;0.288999113344032;-0.281042526604541;0.139573860700873;0.876048144471188;0.0398965584528935;-0.00268569091139203
"delighted";0.462811518770462;0.506398766192729;0.512412740115415;0.087291835818973;0.053687643753097;0.173651617524641;0.470743594687912;0.00492400050226121
"different";0.867069205223084;-0.0835099834219883;0.155467369066197;0.238889098879406;0.0818857795571684;0.0231905907817132;0.172792371027977;0.104610274668677
"extraordinary";0.267425856666461;0.329457737608146;0.818867769544839;0.0756007146145942;0.185741014530045;0.174582289037379;0.100902379239862;0.122541214934574
"fair";0.268842494824207;0.735150546822867;0.309022083382412;0.29799358037672;-0.315034397804634;0.120401127846172;0.140198269323146;-0.0487691365600133
"happy";0.0510920695581544;0.188752892406237;-0.0794147637645334;0.922110150730743;0.157718925840741;-0.276507871190487;0.0176805933922585;0.0120221911921147
"natural";0.168747038953445;0.326887491489885;0.861705772763402;-0.234676155310863;0.0750663395837016;0.207690029693619;-0.0176214599701548;-0.115922279712881
"rich";0.0731382163076214;-0.060629782298914;0.154101986976674;0.137150845410836;0.958834997612054;0.107609190295075;0.0138168158422021;0.00150708476204133
"strong";0.720559074651316;0.453776353489363;0.112675900385432;-0.474408380730674;-0.0729648185012366;-0.113273087034329;-0.118513252201586;0.0400652582707028
"worth";-0.045149565697928;0.919494836497191;0.352186591875078;0.0265490185677521;0.0522911863097153;0.109226634438973;-0.0128800901517869;0.0167663239974749
