"MR1";"MR3";"MR2"
"afraid";0.316320730512815;0.884272084596459;0.00913822067898945
"best";0.654596350106509;0.542865555618516;-0.113442979982823
"calm";0.963481733231093;0.013205988273232;0.0628914965538866
"capable";0.732344283320385;0.416923900059845;-0.0740301072796519
"comfortable";0.261629453591784;0.555804588641113;0.0304655133302364
"different";0.634813371041432;0.247383864375418;0.573655609561281
"greatest";0.653857183776157;0.488761716186245;0.236125331419851
"happy";0.0175966351920451;-0.0166801028726515;-1.00861190908193
"natural";0.517303418005505;0.224667846659789;0.371874858884688
"strong";0.00233956936729486;0.859981071605124;0.199767277482221
"worth";0.629478277085363;0.666983891315113;0.107873088371692
