"MR1";"MR3";"MR4";"MR2"
"afraid";0.434979437046691;0.0236970857715282;0.185141991758398;0.629844242143304
"beautiful";0.376439543150297;0.361035846293965;0.163567437047971;0.20019601295279
"best";0.306290938312084;0.181652232970274;0.741426295152241;0.122504767573049
"capable";0.605359064409317;0.302476489353938;0.168722064597539;0.0148459278241882
"comfortable";0.591215059435397;-0.0104038727693384;0.490910295422451;0.260707063846723
"delighted";0.216592639524512;0.681915065157011;0.400189596389084;0.107949618596241
"delightful";0.603203981695358;-0.105852567281848;0.267813632140453;0.0183396491637606
"different";0.0736058021753774;0.0377361735265727;-0.0478024940301381;0.25817043942977
"extraordinary";0.535828822033486;0.264104917338607;0.148306310446308;-0.100662791984975
"fair";0.365698398633025;0.19478853235057;0.741048335335349;0.26095308220017
"greatest";0.59903427280786;0.511543444652451;0.0177809495318268;0.228970950429566
"happy";0.359414432377432;-0.0163683486236557;-0.128686211198839;-0.864315932213105
"interesting";0.414352181356757;0.353894317085513;-0.0106289720591519;0.17634831115467
"married";0.651601016070422;0.226209084173548;0.317791943665496;0.147649496566043
"natural";0.725623444680315;0.108820418569786;0.168795084714803;0.165792500049643
"pleasant";0.095462193648634;0.235395087973328;0.664413673437276;-0.318532176469599
"pleasing";0.188922632670229;0.655924334618834;0.231397501998099;0.109250123253248
"proud";-0.124630396366466;0.607998990316723;0.257546868899515;0.0397815209548493
"reasonable";0.314507834582264;0.225320611660913;0.475905779152613;0.253491897449582
"rich";0.345100513158251;0.184102568805144;0.280193544048651;0.797594927696285
"strong";0.474852425989555;0.0138246543511104;0.376665571007028;0.271262357030722
"superior";0.38452996998105;0.53515724863954;0.131726158587307;0.354927887611549
"worth";0.120995013590714;0.732429408053909;-0.0890228937348969;-0.111738066984242
