"MR1";"MR4";"MR3";"MR5";"MR2"
"afraid";0.140062944438404;0.0766496267773659;0.927043749737846;0.145188306315977;0.0134849225059232
"beautiful";0.589789606977757;0.246588003612612;0.303569285426198;0.541886308253464;0.0673011847715763
"best";0.327372583767609;0.870746373373983;0.0435807741304119;0.0367233143683555;-0.0957100048220001
"cheerful";0.409401523652598;0.541069160230928;0.513876297889672;0.31866979603468;0.254895403602326
"delighted";0.806752492908626;0.256680988334563;0.291530762129388;0.18470532229222;-0.0730271100896504
"delightful";0.784768112989166;0.34923325758104;0.345689252267937;-0.0665968696692927;-0.0809420550024151
"different";0.792875027713316;0.284301209164526;0.0764098883885858;0.28078430205563;0.265613030682536
"extraordinary";0.591356611434449;0.334866457517062;0.210389641010574;0.346294533943758;0.290760131482362
"familiar";0.2399797279215;0.52041215906858;0.400638446383091;0.382202201616492;0.249219391975597
"friendly";0.804531506005083;0.335802151152291;0.162610052141143;0.372349066281618;0.152801234451292
"gentle";0.481914387330824;0.486902907260525;0.415329332783948;0.300917001221854;0.32714626029453
"happy";0.0485365503434123;-0.0262607448474447;0.0349787922948;0.071077058701022;0.996185842293682
"natural";0.409065737497102;0.19827584623573;0.268358459588725;0.85137672818844;0.0995960495791988
"pleasant";0.335527708851718;0.695446839117919;0.252457741572449;0.359152124988334;0.0137597688964306
"proud";0.253491442749138;0.458730571453153;0.612911727171985;0.463651244743166;0.0895208871240351
"quiet";0.863731195607409;0.141110631653292;0.0306654983763425;0.273597569438553;0.041465470209744
"strong";0.559876176748711;0.454204352066319;0.485286732995437;0.208497366118962;-0.0240807516505837
