"MR1";"MR3";"MR4";"MR2";"MR6";"MR7";"MR5";"MR8"
"afraid";0.321730551131163;0.305079680867753;0.460546955124662;0.347233874967962;-0.0269185944118504;0.22390949691274;0.292921163991618;0.436848442010419
"best";0.359508759135736;0.474853003256723;-0.182533633264036;0.503038813246533;0.0122976654026069;0.0302898247599756;0.454274927712694;0.383003624786339
"cheerful";0.666883730963236;0.442201272234326;0.227942118867699;0.0164242100901002;0.316003049560081;0.111655583357992;0.325641145915975;0.0399319640820211
"comfortable";0.416867763315658;0.134406715205259;0.476015612215517;0.0188296456286622;0.0962626841630482;0.663033280618052;0.160049373323187;0.127832054819685
"delightful";0.299528063743009;0.735668267381068;0.291910771451691;0.0860521125755316;0.187085403690735;0.0742658253924947;0.23028137931001;0.224112326465593
"different";0.245712597377355;0.800014246298116;0.0777764583025429;-0.137889518722103;0.157632946408118;0.384848974156168;0.254692055582371;0.0424941463395669
"fair";0.251843411343171;0.239590983304189;0.204127592711783;-0.336748729929124;0.791270395826508;0.127793688909427;0.208049964595573;0.114884570401805
"greatest";0.708058829207314;0.219406146281281;0.378384326771851;-0.0625617193771001;0.193938683940997;0.169698090726264;0.111052341484249;0.0748395898312204
"happy";0.0255275241395278;-0.106789397285268;-0.0232986595291341;-0.969358913741117;0.146975127039837;-0.00554654866503635;0.00665010410927513;-0.0364997801979726
"interesting";0.363972734439405;0.364446709381022;0.238845956671479;-0.00703691265037003;0.456248550936667;0.5301454245012;0.329731061499324;0.227596265665549
"natural";0.120267605395261;0.793730019159372;0.0989089546087489;0.347429921708361;0.109218731958326;-0.00502406328777668;-0.0141897328170844;0.197226420343127
"pleasant";0.323205202018996;0.381968786217751;0.346350268917652;0.0737234630717663;0.221754736030333;0.149933789918624;0.0143418446659372;0.748187476058038
"quiet";0.715395324385464;0.181248718561202;-0.0451389903356284;0.20138978440468;0.404246236282554;0.425271395141095;0.203080809511585;0.157621677113443
"reasonable";0.212077630374466;0.256389915533048;0.288861765548797;-0.00316630754711725;0.36770034510511;0.247624372109078;0.699860162458265;0.0254066487024441
"strong";0.241848249707885;0.155564269874169;0.853398105270688;-0.0250081915867815;0.181842975883325;0.150771801262179;0.112138394283957;0.161719159158867
"superior";0.935827182561411;0.14042624793388;0.177235116274071;0.010144603278828;-0.00504969915414562;0.145540099308813;0.0425251606534492;0.233669984244229
"worth";0.545351686669855;0.440964145603092;0.192571487351209;0.0113519653387774;0.381942184948985;0.0249485489248782;0.188653606289145;0.130048618157169
