"MR1";"MR3";"MR8";"MR6";"MR7";"MR2";"MR5";"MR4"
"accustomed";-0.00147546197454347;0.486707750225366;0.227526615856228;0.465641496506802;0.136577344910038;0.375080426294213;0.273343027660245;0.124438785987915
"afraid";0.240242924467117;0.248193530134292;0.663350171924794;0.111327799125633;0.347066223222657;0.0730969030754481;0.170825781903886;0.0754704172823379
"beautiful";0.238711599996777;0.323465316723765;0.174804036362582;0.79558571932347;0.0633270340558468;-0.00768985397345566;0.0157261690485809;0.143202671175843
"best";0.802931098921922;0.176100454075411;0.305869471632509;0.0641340623955361;0.11418867550277;0.0564237199446316;0.0407785923339843;0.0584133220039196
"cheerful";0.486162570745323;0.386423601621144;0.108008414894777;0.2151174306555;0.154118501497723;0.415132542762727;0.32369324824918;0.0361620924369898
"curious";0.599319409504253;0.209716318891693;0.3073294574871;0.129490123816624;0.274609354507637;0.224395852472716;0.0262855120739976;0.386829738115023
"delicate";0.454288301366612;0.104385422913037;0.339284229371996;-0.14461470385924;0.425777678972471;0.310694783735145;0.203312748532269;-0.0258171231286062
"delighted";0.248411056740999;0.199937508310129;0.134546347976964;0.216767043159032;0.075045251060111;0.00309205702304135;0.248996137957813;0.874672483037485
"different";0.340827430679161;0.30481153764076;0.746610799211826;0.264016161800665;-0.134743645132129;0.195054520045832;0.098653338234618;0.102642165487363
"extraordinary";0.208669432426095;0.0621319081539955;0.207604322298059;0.609388133666069;0.292920390662671;0.11204538904394;0.322074830106767;0.153512744757404
"fair";0.154845109502122;0.812220068307247;0.227257697098763;0.10076527061388;0.140264411043751;0.0235812518153602;-0.0338098708171187;0.0929444185117613
"free";0.535485645186581;0.142506534686015;-0.0430847759242765;0.432538474568879;0.151354917746082;0.390486997037119;0.178340923891348;0.258868221397205
"gentle";0.808584009891001;0.0545874202329429;0.234048490436696;0.242003615977278;0.266687192266285;0.125764754377681;0.309255974677067;0.0387446715575354
"happy";0.115063325630671;0.0163156710718323;0.132431460883845;0.0365198323495306;0.239199483817663;0.912505262840247;0.040431727169599;-0.0148136991188105
"honest";0.718666451877982;0.306417758934273;0.0490054692768664;0.26384643177947;0.237401129275552;0.110267634138533;-0.0284995733844815;0.270209063814974
"natural";0.149456321892708;0.592670313060619;0.0518479445648007;0.293076188211174;0.436088078943007;0.319432174441298;0.324115790666022;0.258108804412136
"pleasant";0.554461503485866;0.255034117814729;0.482529665131242;0.193257052918448;0.0943016169160085;-0.135688092674576;0.294588160643881;0.289271579070032
"proud";0.345180969256082;0.0562383271758465;-0.2093943423832;0.096671385929939;0.589451831148377;0.270268864648588;0.355014521471459;0.275340564271989
"quiet";0.349624663025197;0.779812939034872;0.269653924444057;0.215746413655205;0.00153946007577302;-0.0422175517730453;0.263790932432838;0.126380563301984
"rich";0.230223202660664;0.43209238765547;0.552692024223654;0.26165626820231;0.0917364562440217;0.39008655835635;0.200397264994309;0.0682471608844735
"strong";0.186911279265191;0.197371091325561;0.282476390030127;0.175316656469053;0.0631794541546401;0.114510317565602;0.833069990186351;0.248722883580225
"thoughtful";0.409790165331094;0.0780001711749808;0.206061692117146;0.184941114914483;0.567652944631907;0.425523973096166;0.105876390188488;0.226800632779316
"weak";0.291647858048051;0.301129183052659;0.20499020003614;0.35026760588683;0.686104173849728;0.20799940398534;-0.152217395422884;-0.0881385624214124
