"MR3";"MR1";"MR2";"MR5";"MR4"
"afraid";0.734027315215942;-0.124281622401459;0.0786094541406522;0.0222439585588701;0.483956725962068
"beautiful";0.561736151657491;0.220569339932377;0.106145914581355;0.362488174022595;0.405504292150147
"best";0.209487477565492;0.323424354773117;-0.845954570808218;0.167992996580531;-0.249689549702091
"comfortable";0.717486665204014;0.225480676236639;0.174588234183545;0.0302428303091097;0.0151645491080981
"delicate";0.242536561016198;0.335799415356023;0.0962935804459177;0.159410881201154;0.624107529711952
"different";0.592435148136539;0.527754019514363;0.209559543081564;0.233078598846137;0.0760688428068086
"fair";-0.0974002048927145;0.560654004722386;-0.0627414422286941;0.357153985839789;0.42431135174793
"free";0.246040223703354;0.58501449831497;0.395506529864863;0.157178173756653;0.127612188129425
"happy";0.0871574686584437;0.40763470698759;0.815621966936435;0.242843194175175;-0.106943813380131
"honest";0.324912099450157;0.219502484262962;0.278716483602041;0.603932173556412;0.249800563845184
"mysterious";0.464933664498881;0.317060520284305;0.392001360769294;-0.100941243511729;0.548933787501778
"natural";-0.00736100370525992;0.198277761195423;0.0736655210255826;0.900234620048394;0.132133876188313
"original";0.208187472382253;0.797077658862351;0.0180908756328771;0.00976054748992281;0.199485896676702
"pleasant";0.338333810517856;0.308629021634003;-0.0056490536312951;0.623921949637876;0.45015599127968
"proud";0.612319364262056;0.184135169209767;-0.172509736689492;0.141121572485064;0.16908768572762
"quiet";0.288117308542001;0.454167069101717;0.596647434923125;0.159538296902556;0.120055387820781
"rich";0.114852757297629;0.688832004954438;0.191419652882719;0.372122855487056;0.149672839370978
"safe";0.280503919973874;0.585106138157204;0.078788176539859;0.347912035875036;0.110909729514818
"special";0.460809566553711;0.173390206144442;0.325022704332492;0.289636591941551;0.147883222364254
"strong";0.129854287765323;0.143601791419417;0.172679899182486;0.184346699977337;0.861278834653764
"weak";0.499509977193021;0.158881725202759;0.216428302430737;0.53483841279926;-0.216617174897863
"worth";0.321772376108027;0.158227726021384;0.681958278849301;0.315916337231378;0.230582388887126
