"MR1";"MR2"
"afraid";0.556990233354676;0.610472467633685
"best";0.344138920823967;0.820843712721832
"cheerful";0.858706112837179;0.29555958581514
"comfortable";0.740620839837281;0.16073058547308
"delightful";0.681182673936075;0.513634986270437
"different";0.698374661952506;0.314724692308908
"fair";0.814072152849827;-0.184770334257451
"greatest";0.796969056261146;0.136454540567204
"happy";0.248183193235136;-0.749343657385057
"interesting";0.902194106544031;0.22304472731098
"natural";0.33697048393456;0.673033813434381
"pleasant";0.656196501903135;0.441191354678886
"quiet";0.758134038860721;0.319780103652139
"reasonable";0.716670276638788;0.16631247811138
"strong";0.656051924002757;0.107019213475495
"superior";0.687176320125176;0.268086809841267
"worth";0.756650762760549;0.276208104647092
