"MR1";"MR2";"MR4";"MR3"
"afraid";0.137642594172737;0.82255627435411;-0.0113751956510899;-0.0499435345706843
"beautiful";0.660443174282779;0.504083133233824;0.172877276984748;0.181368649083213
"best";0.305304172047537;0.159513705369841;0.939838607846473;-0.0923530758093939
"cheerful";0.424149901241344;0.670571475399468;0.422518170498088;0.288772014260386
"delighted";0.823688491561329;0.368952557432017;0.196202953001756;-0.124059558473997
"delightful";0.712738120916746;0.32980599361716;0.31674203952308;-0.168284729038409
"different";0.823775656477193;0.188490319461206;0.252444101153758;0.32227182199005
"extraordinary";0.622906589298948;0.344696463312373;0.290512465271684;0.377676379169398
"familiar";0.27888266988825;0.594894126763463;0.417383417281168;0.305781133570308
"friendly";0.845074005455333;0.312141432036409;0.299441697115601;0.224593248024567
"gentle";0.49863352243553;0.572741107409672;0.369522903781448;0.342364956818284
"happy";0.052845899327744;0.0712295833220153;-0.0481254977119233;0.749860914717585
"natural";0.537339452536665;0.549387892324237;0.14522115893483;0.296654473094921
"pleasant";0.389773881569593;0.481016115272781;0.589389028273338;0.0909357949695656
"proud";0.302081893637332;0.81202093424156;0.324586016320414;0.150504767158256
"quiet";0.898632293497448;0.118341414502095;0.143017915310522;0.0812853940199657
"strong";0.566454861163302;0.600000484544701;0.34484023567112;-0.0576206792902445
