"MR1";"MR3";"MR2"
"accustomed";0.527882460976255;0.433091452458224;0.106074258925699
"afraid";0.123572155983581;0.484972235748195;0.186409530333987
"best";0.0553528949434655;0.0189519135457371;1.00399766217187
"cheerful";0.211303165095496;0.53084950867904;0.47853239255114
"different";0.651055968528392;0.554026491620196;0.0966691383364277
"fair";0.838827851689642;0.143844207803574;0.0159230914122659
"free";0.545772888838621;0.595177537973728;0.0442010709846614
"gentle";0.137067403358742;0.860597356862117;0.286155173764964
"happy";0.740814662311026;0.208169710314158;-0.0233487491705676
"honest";0.623513841505819;0.137887455357877;0.0947603288511555
"moral";0.28710652524463;0.725029725621997;-0.106913162823688
"natural";0.562460951201769;0.239267547284495;-0.152346073766622
"pleasant";0.65991666169713;0.357512255160631;-0.145807403521071
"proud";0.307609079688368;0.849495597654658;-0.0193629569922686
"quiet";0.621873779099713;0.116822918251757;0.346412241565905
"rich";0.372713526164934;0.338806449785983;0.00240848831443796
"safe";0.713051651976591;0.445660285332176;0.235746676034792
"stable";0.792632797307106;0.236186416527537;0.381981123020436
"strong";0.294200495282325;0.535476017357465;-0.245403530357723
"wise";0.544462525063505;0.366996048512448;0.110467634138154
