"MR1";"MR2"
"afraid";0.445741119839082;0.244427771081779
"beautiful";0.715679724415876;0.2850927630303
"best";0.449404382822064;-0.768660643282112
"comfortable";0.47662449818538;0.287459609720185
"delicate";0.579630353157026;0.27341715370322
"different";0.70997940083687;0.349417353561351
"fair";0.578213047350756;0.0782568772132133
"free";0.501329739105188;0.495638780439147
"happy";0.212899602917372;0.777654684309519
"honest";0.621520990532779;0.395837971130558
"mysterious";0.477338668973542;0.541545059140497
"natural";0.542185310124262;0.158619366343974
"original";0.605280264182229;0.166402328053579
"pleasant";0.812576254365146;0.172219336723124
"proud";0.579678513668945;-0.0237593154973336
"quiet";0.405637314851592;0.692514796112604
"rich";0.640470397901813;0.301462500682539
"safe";0.677511550352979;0.19810929311635
"special";0.467842783687483;0.432074387536008
"strong";0.473762036029902;0.341216559991877
"weak";0.487289615726862;0.263129607812758
"worth";0.348715077358779;0.78845000362601
