"MR7";"MR2";"MR3";"MR4";"MR5";"MR9";"MR6";"MR1";"MR8"
"beautiful";0.301605088322864;0.258620149634492;0.47679082991013;0.439994702590633;0.29700367753757;0.0947025975663018;0.152255639531331;0.0936698958769002;0.135365670913664
"best";0.134630055940217;0.173317968012268;0.94092709868885;-0.00521559709252587;-0.0228782893009877;0.132832413519992;-0.0877999714393497;0.159774579986542;0.144279870522636
"calm";0.045901380587329;0.626267860828251;0.138086436462584;0.133464064796872;0.145997311216017;0.222703467182784;0.380102431085949;0.439876582242376;-0.0411516713660452
"capable";0.367653065633594;0.159116207097378;-0.120604963364901;0.27449741341578;0.422861433027806;0.314637591559936;0.437746358706889;0.336715152393502;0.0966126294292159
"cheerful";0.403213333058533;0.646406945819656;0.184116451371965;0.342695148197538;0.182093657613705;0.17344858806845;0.0777460663143231;0.25662837722288;0.215646480033881
"different";0.0528204845712274;0.040079778353293;-0.00205662585646153;0.967687273887741;0.142492287873281;0.0895482242917125;0.00607607382350434;0.0442488806040621;0.0205147392138697
"extreme";0.906841770838828;0.057617838106099;0.0353613170342021;0.0737618459458105;-0.0313884914002287;0.239493259096679;-0.0374483147077646;0.282871421956922;0.162485624941174
"fair";0.686682741560316;-0.109798428753086;0.283599712136819;0.0658006787795859;0.30265644218427;0.0219907631469312;0.0992946602046856;-0.0754833578313437;0.0886801715780725
"familiar";0.0354757028616357;0.214246325212245;-0.0384853176443655;0.0277851691901239;0.0874758526979218;0.0292730693420475;0.957144299540504;0.10104355275572;0.115582612848855
"free";0.245866796573624;0.205309347851349;0.212687810090643;0.0861219453969317;0.0890597555548745;0.180141783481114;0.142383477787875;0.142536165234586;0.874631869145233
"gentle";0.0690823644967539;0.134193391471275;0.0256655928750051;0.0977016181873503;0.899247112486583;0.0590871210483855;0.0929933718742281;0.137392390969111;0.0253794487299022
"greatest";0.116724087755875;0.274821097635256;0.467223324192731;0.274445256761314;0.4260422069052;-0.501248286739267;-0.0227330430621141;0.126295125409779;0.268572675199083
"happy";0.20590085467681;-0.898652787863245;-0.138731064302737;0.120879329894785;-0.0894295896116553;0.239206128621944;-0.159963604988985;0.0419574198322524;-0.138830229825047
"mighty";0.180482310715163;0.211561484250236;0.329006083094727;0.112334318827442;0.358372753170177;0.028091548780847;0.184796276917656;0.746719268944218;0.232675930803375
"natural";0.246822058084243;-0.00419636460564354;0.297100125131316;0.0929215456298594;0.333571017309502;0.67497502352568;0.00937601659591244;0.191131788963371;0.210412983391893
"pleasant";0.559338090224833;-0.0500895619054893;0.0740193717207219;0.307062882999371;-0.0910264348549693;0.658483262801928;0.176892895316811;-0.0547515344398313;0.225821635272491
"superior";0.35276264678508;-0.213917429648784;0.339749978211527;0.537147840734324;-0.139047921408028;0.0159246728649832;0.237898503832898;0.372437019444864;0.353611873694122
