"MR1";"MR2";"MR3"
"afraid";0.832396291734448;-0.119959944011299;0.111143802733979
"best";0.238807184127399;-0.497649927880407;0.282017420075767
"cruel";0.56387518106392;0.203022063323751;0.188872163749107
"determined";-0.0372536361908842;0.475859048300039;-0.039147584541091
"different";0.374960236669295;0.655125583483336;0.0503912402877777
"extraordinary";0.0589972607636777;-0.155123539053297;0.984480548914076
"fair";0.529129144830411;0.497984448575433;-0.251332870358901
"free";0.777100912873518;0.0459608238692964;-0.0130080456537422
"generous";0.591673131323577;0.477513400062098;-0.00862750434301139
"greatest";0.963328723781183;-0.0430541073315493;-0.108853492142089
"happy";0.180627230320315;0.791109645801046;0.0171250657701462
"humble";0.766464714083539;0.289270602944043;-0.0204690712623796
"natural";0.658932308151398;0.362460227642762;0.21610396377337
"proud";0.416754597171692;-0.0270963425802829;-0.258529024716524
"safe";0.634798700380375;0.566876676554086;0.0811570463788142
"strong";0.441284182829672;0.451700358898747;-0.185514111173312
"weak";0.755437569732122;0.316257829690331;0.0946109544049459
