"MR1";"MR4";"MR7";"MR8";"MR6";"MR5";"MR2";"MR9";"MR3"
"afraid";0.602841273440229;0.299585499907646;0.210565740580514;0.0125188483813318;0.271397017236862;-0.279124035096953;0.408082187327145;0.207871817360508;0.0811399531677853
"best";0.0778207149869179;-0.068401899093307;-0.103372221292166;0.0366970067417662;-0.081184720900491;-0.0863389644143051;0.946351912972517;0.0655089127135276;0.256755910086156
"cruel";0.265971254329667;0.0760974251709675;0.146352346794339;0.166899247546116;0.798965676411282;-0.0245786545176013;-0.0449983279812812;0.248572406111911;0.148541713513796
"determined";0.0216493215650134;0.0887494442608693;-0.000824756336593521;0.12521325330682;-0.000230072892797046;0.985334835251994;-0.0659404879818763;-0.0108789100580693;-0.0776217166434166
"different";0.136248165189202;0.899080895175587;0.121005775220181;0.297308154733808;0.190264261224769;0.0486989517127821;-0.12335331050923;-0.1259956446627;0.0186259820124973
"extraordinary";0.0323700023360795;-0.0639898579031028;-0.032877552613026;0.00927525169677741;0.137507121735046;-0.0490074655819028;0.232211298545996;-0.161893816143602;0.790845359267079
"fair";0.331990119045648;0.214834427638891;0.508284313091813;0.400979030590036;0.108999275075374;0.0859034943968908;-0.153436536039298;0.0402091094132769;-0.31159482684605
"free";0.845134235772473;0.111952356789062;0.0345736505583974;0.234215811582072;0.00503757461272372;0.100768599998734;0.0373830221676867;0.31107427364633;0.120703533730662
"generous";0.291875802378515;0.251798102826734;0.821086102599463;0.22506897281897;0.205252952762985;-0.0190892739135489;-0.0242483010999676;0.0759106062593959;-0.0107245462434452
"greatest";0.708890542065953;0.105573178464289;0.17832829027564;0.405612563422076;0.225402129499037;-0.0957035943275982;0.230549563155164;0.233163768911015;-0.136490957028197
"happy";0.0159294195331132;0.531352414150385;0.494466742916372;-0.0908756549274527;0.173137010073373;0.530106788524147;-0.258705507565532;0.255137248526805;0.157371707605964
"humble";0.775738362208209;0.22825121968245;0.282168227176878;0.102704698906067;0.327593299691462;0.00834078513960638;-0.0659447650626536;-0.0591321101114685;-0.108980581906063
"natural";0.573026639944673;0.095233895956432;0.274905134297229;0.195104114333996;0.555656017347694;0.1729648543659;-0.0697194203056239;-0.0857033154936983;0.109226094020377
"proud";0.202135506776858;0.0523219417658082;0.062155929053096;0.0405128254982364;0.136897802436588;0.013635604053424;0.0699363034429475;0.801232527082088;-0.171850537812648
"safe";0.331626123608293;0.431265129935726;0.308585610055848;0.612886992575664;0.334955945986774;0.0639513923815338;-0.0563370083353287;-0.133725253579147;-0.0404019569483081
"strong";0.256384597417072;0.82798696488;0.207820614344184;0.0416547982026491;-0.0841597477261149;0.110790765188115;0.108104705237419;0.242721945742734;-0.180774187396793
"weak";0.472061803389077;0.190499105296957;0.209031166537552;0.744826949329589;0.161395942416178;0.221830571095703;0.143197025926835;0.170857090783317;0.0936229643513082
