"MR1";"MR4";"MR3";"MR2"
"afraid";0.847557469396474;0.182469868763307;0.0464360012609722;0.105579287334321
"beautiful";0.781193452554427;0.414897846521362;0.234313960144317;0.0979847813023698
"best";-0.106804037798339;0.713063994956054;0.185967635377996;-0.00392368341838308
"comfortable";0.24759612409772;0.180885255158576;0.458707936856415;0.270110542207171
"cruel";0.258903821411431;0.413286151464988;-0.111660757371052;0.67362948039634
"curious";0.102952203991879;0.331348459047297;0.317913383529591;0.209640682351565
"delicate";0.599530834543589;0.133642386829928;0.193002530759039;0.187343029180182
"different";0.75358777393725;0.198435357653655;0.29102330931236;0.0254786291607483
"fair";0.706638595348748;-0.0642433311573425;0.31295624778211;0.365782872386289
"faithful";0.317358394077862;0.519434099933297;-0.0702068160219315;0.590447262543649
"familiar";0.311039064784271;0.560569977018958;0.303909364723495;0.324554759131373
"free";0.449620478800844;0.201351749289875;0.171953128263753;0.403589534112389
"friendly";0.179936676163233;0.372101702594789;0.39038880028651;0.202091864373085
"greatest";0.468016219075318;0.370045492186737;0.385347915933765;0.265807134499362
"happy";0.460506753668198;-0.0215248711076663;0.427445552346275;0.395565017583048
"honest";0.460274340208631;0.1542670016758;0.636772969683633;-0.278298193553504
"natural";0.199116408890751;0.482602800993758;0.513506140274325;0.371211677535061
"pleasant";0.295551687218924;0.515057282697659;0.382881356017032;0.119731579249288
"proud";-0.0548449887602784;0.435761347411959;0.786923116686664;0.183394174617961
"quiet";0.0208560202292699;0.0732296044679888;0.290222812673371;0.873421012356991
"rich";0.449589788570799;0.0144002796612886;0.593661114878608;0.429037011108572
"strong";0.200370396421391;0.0474465259827145;0.572392702547313;-0.0456536006301639
"weak";0.362950728608831;0.656830240852612;0.0883488895992635;0.284790943597813
"worth";0.480580616977552;0.611335434588077;0.0452289096467177;0.00066558395892447
