"MR1";"MR4";"MR2";"MR3"
"accustomed";0.183549935699402;0.424711350725735;0.274853934570053;0.350860114914003
"afraid";0.51045658927019;-0.0377225323091507;0.421515436813265;0.218249596835195
"beautiful";0.60388753773464;0.144158585450816;0.390655177516314;0.247717679784264
"best";0.161110180123853;0.186233606672943;0.732966872455495;0.269855727049856
"careful";0.319225512780056;0.264665362112349;0.288993463466464;0.554830467592952
"cheerful";0.618518187637207;0.347336369982137;0.426886433094343;-0.00589881116351782
"comfortable";0.233226378241898;0.6359578619909;0.189961541653424;0.256731190467763
"different";0.63038342279872;0.461791017225988;0.261350120746864;0.166878029531235
"extraordinary";0.0347238720830126;0.759422390771662;0.195232220113754;0.128387596882072
"extreme";0.378718867763892;0.342930660472334;0.41566930353095;0.00678170840729213
"fair";0.123981068728656;0.178993053726567;0.691859673547569;0.213342914083349
"familiar";0.270111002145594;0.299447465162223;0.599708468660864;0.0379312406428601
"free";0.263333116378055;0.497923233257445;0.236065574397237;0.283552123500153
"friendly";-0.0613066958138076;0.473161354716116;0.579501032993503;0.383962627299804
"gentle";0.486361561039524;0.417547585482254;0.305914659988782;0.310911738802739
"happy";0.309942180349356;0.0263755681005113;0.245148815417023;0.586801962101134
"honest";0.24858014454606;0.550678807344726;-0.0423147624260368;0.583158966961684
"humble";0.668427876560931;0.100400062835373;0.212031263224546;0.42966132165121
"legal";0.0512171037215025;0.0632454922746364;0.344214962628737;0.627191772832257
"moral";0.299487866975376;0.453010521241058;0.505844305183283;0.117121278269822
"natural";0.300020962474087;0.38881937918709;0.168811459170671;0.561893574534533
"original";0.395324651025255;0.3706937870815;0.325520852983743;0.432471668747273
"pleasant";0.341777933973155;0.216481216107769;0.217277894498758;0.326775218098299
"quiet";0.208974325975596;0.750106654780959;0.28665552808583;-0.0466543356740595
"rich";0.519912676013416;0.298397080782035;0.352274861641158;0.192746761509471
"safe";0.161941993023373;0.105339313652695;-0.0381722778245193;0.654151868116855
"strong";0.73264647697553;0.307405978958813;-0.324530587331643;0.169636285118192
"thoughtful";0.440873268597899;0.480388244861317;0.0168620846221618;0.276726039333467
"uncertain";0.64784434337757;0.0664903509324955;0.115352903034709;0.342989681597347
"weak";0.453196537346986;0.339216992618343;0.410237932831255;0.188306857374354
