"MR1";"MR2"
"afraid";0.121118688284746;0.656013392292996
"beautiful";0.649635034193845;0.549100943205135
"best";0.445974755765078;0.43526655202797
"cheerful";0.462997023039669;0.823973001065064
"delighted";0.802535965585476;0.360149514383969
"delightful";0.725127357165709;0.354897800887613
"different";0.84522045109379;0.327021236165501
"extraordinary";0.653491478343806;0.49366571602744
"familiar";0.326369099815991;0.757640369265711
"friendly";0.877288055243635;0.424039594356433
"gentle";0.533224681220262;0.725488889246151
"happy";0.0795413085185253;0.197774431203879
"natural";0.524695394081729;0.60865000999742
"pleasant";0.465508187137807;0.660081698767606
"proud";0.310712366853062;0.883157380078887
"quiet";0.913334868018909;0.149004952931086
"strong";0.579632170497685;0.635845844219016
