"MR1";"MR2"
"afraid";0.258854437619892;0.579861974567178
"best";0.184415518541784;0.266856884880986
"calm";0.0713459744739676;0.847493206982049
"fair";0.422400306836326;-0.0169021594198943
"faithful";0.80998213373466;0.162194731953359
"greatest";0.340426908960777;0.0770683358214189
"happy";0.483873792062555;0.671469231659328
"honest";0.584573518257288;0.21017837543063
"pleasant";0.0297941813291525;0.797416613635385
"quiet";0.48378104489017;0.278353780184372
"religious";0.51424282494832;-0.404021193183404
"rich";0.632000237360353;0.404428669001116
"safe";-0.198073949871499;0.252603852244813
"sincere";0.538416819142568;-0.00000878271666383251
"strong";0.245122122773675;0.501060710291046
"surprising";-0.0202523820568299;0.58991900626601
"worth";0.825440779520536;0.118997206738181
