"MR1";"MR10";"MR11";"MR2";"MR3";"MR5";"MR4";"MR7";"MR6";"MR9";"MR8";"MR12"
"afraid";0.786100043097182;0.158353604470157;0.0456205732055823;0.151443934046745;0.265988208962196;0.0361200269518871;0.101624742401816;0.257478585023959;0.298435595240692;0.292151502748024;-0.0468874239365789;-0.0207814520981684
"beautiful";0.73587264916653;0.0497945111702567;0.349130331552268;0.3902600207498;0.118049630347197;0.092397424882156;0.25065082509484;-0.123436873432948;0.255217473741612;0.104184907855572;0.00221305469193845;-0.0370313508314723
"best";0.0541732876020866;0.0218481298515512;0.146423189798206;0.0535973279237486;-0.082428479630945;0.960127445454949;-0.039725825860301;0.170857910022428;-0.0852654340870096;-0.0222551769664618;-0.00966904614056665;-0.000162313783345956
"cruel";0.127594792391986;-0.14297511372757;0.200852534152258;0.923855719825753;-0.0236677141825796;0.0518121032140646;-0.012554477112134;0.230078201475433;0.0449651100623194;0.0781252794972501;0.0124273823584159;0.000351815650483302
"curious";0.858474625205233;0.153824308705708;0.0670398848319687;-0.0525671433801505;0.0884550394554394;0.125411588446369;0.250319847270914;0.314971175833351;0.0956136127659264;0.168912960039734;-0.0533546550099804;0.0388907283195355
"dangerous";0.186593360982538;0.0318513640696875;0.887671078300382;0.258564993806169;0.113711969009665;0.207037312487436;-0.166519520546664;0.0449043077212096;0.0111536666545765;0.136395819483013;0.0297199769062126;-0.00627266974415872
"fair";0.244026873081023;-0.146713250606327;0.0998852939484895;-0.018854138706892;0.936910740148592;-0.0866299881298549;0.0931203119778586;0.0149035387107311;0.0757787546982561;0.0565665338830386;0.0193206662583918;0.00010673991721964
"free";0.457580698658452;0.189806423870539;0.233456283175824;0.131035712882269;0.0868845247202859;-0.0380181673436515;0.058169243779716;0.11703248099546;0.226021829231167;0.774874378281632;0.0182246035858066;0.000887351003015789
"greatest";0.347928916285661;0.613459901136468;0.493143134039307;-0.0507221841933137;0.0307445949915489;-0.0242467349164204;0.0621796486012668;0.116177030100293;0.434951875530873;0.198754524445283;-0.0321753291107608;0.0621736070385884
"happy";0.229230228496304;0.0935041869668203;0.0538248753457292;0.308217986599271;0.0148237255440049;0.264852183726934;0.231718426034494;0.837888738076145;0.0323231341145534;0.0946120379634226;-0.00265381085957582;0.000595920498368943
"natural";0.714426188197141;0.332560014871808;0.324996389468845;0.109597040963004;0.272782172863963;-0.0945872921272824;0.0287310928111252;-0.02703354640144;0.124248087361737;0.101888386659392;0.381604548111992;-0.000892394294032405
"quiet";0.494542128377674;0.210008599286535;0.0343367833283311;0.0949466219555587;0.129199972156851;-0.175736611414046;0.143996389297789;0.0280503568172209;0.759946095192832;0.221501342879684;0.0289740929009077;-0.00745854177402547
"safe";0.254608782266182;0.158723051514792;-0.13219245724785;-0.0000143464472125936;0.100280458295297;-0.0499586524068665;0.911476608792039;0.184159593271086;0.0924803308782027;0.0408424374551145;0.00315710870940591;0.000075743211224349
"strong";-0.166378303522936;-0.942925381584546;0.0131984964829697;0.121281559037293;0.158901504153408;-0.0374450433896548;-0.144421872631954;-0.0540851565573082;-0.0731004614508955;-0.0812481451827711;-0.0295468095325684;0.0136393421438878
