"MR1";"MR3";"MR4";"MR2"
"accustomed";0.533313760655384;0.44882594992561;0.162941133774719;0.0357482822163438
"afraid";-0.0382514781599493;0.370759791721452;0.471936729581932;0.283133885558748
"best";0.1125934395905;0.0141717315414172;0.0157126815021854;1.01338428950005
"cheerful";0.265742162878932;0.552262967275586;0.0622111493659726;0.434109544454447
"different";0.601538979168124;0.52014120888087;0.332378236348646;0.044248346156253
"fair";0.740691933369528;0.0818165007415272;0.397580530981525;-0.0147039325272475
"free";0.546616523808432;0.613811915562136;0.195936673181504;-0.0372113166179197
"gentle";0.112976683572592;0.82839807549238;0.246749166875197;0.273318231836677
"happy";0.610901367486789;0.11496214843482;0.466613932906593;-0.0267704325711473
"honest";0.480705975750573;-0.0122098437706812;0.536480636337397;0.137599077354973
"moral";0.263723041692096;0.723024050728712;0.200995453698256;-0.151201253404439
"natural";0.618683064769392;0.293460924067252;0.0298140137763124;-0.280968625236295
"pleasant";0.466304326442957;0.196770392107225;0.642167586975449;-0.109693823927899
"proud";0.274579600978823;0.827349503142069;0.262058562892149;-0.0543722948380748
"quiet";0.778002005606869;0.194426129745488;-0.107704855665137;0.241292166461934
"rich";0.167803995171034;0.174159379941881;0.614456757723836;0.0842228211885408
"safe";0.615320513343109;0.367318488197452;0.455133267565489;0.216836134323658
"stable";0.803525242114203;0.24386346798268;0.206511542782311;0.297343801781632
"strong";0.0368790579428382;0.373520016640188;0.690975326310509;-0.182391525605922
"wise";0.470932181877001;0.308504611203035;0.340971970562851;0.0950452301779499
