"MR2";"MR5";"MR3";"MR8";"MR7";"MR10";"MR4";"MR6";"MR9";"MR1"
"afraid";0.127366547374385;0.0398332591616769;0.748998689322035;-0.0245939850646592;0.311824980191658;-0.140558715288213;0.268334547186885;0.223894302400861;0.0969769282332391;-0.0960409308765576
"beautiful";0.0661130726892154;0.29890112516474;0.278911327734701;0.0825300412711489;0.393691493865057;0.0402717514207252;0.368782268297649;0.309068004452689;0.599086212496217;0.168944922261264
"best";-0.81843252495774;0.141137908602499;0.160478321572743;0.153503354073313;0.0252143809501482;0.286912800046437;-0.0996049595699541;-0.170321360576345;0.119180261757929;0.097533456258778
"comfortable";0.0558922041342332;0.110072071788847;0.270674629000997;0.0751878319261935;0.924418969572392;0.103636094051742;-0.0273484719432106;0.0925952677939604;0.168299878203383;0.0177704597880035
"delicate";0.0705973818012115;0.168805344254078;0.158646872246006;0.153751019637651;0.131202158599291;0.208727846603716;0.278421960440451;0.878181681740693;0.0635237514833607;0.025526819702717
"different";0.225047231462049;0.205540086845367;0.431319733126923;0.387198701174306;0.258405108975833;0.306823269281221;0.0183026864302426;-0.00981338718252115;0.625963238967221;-0.120113419230144
"fair";-0.067339265091761;0.222506620095905;-0.0275206097077959;0.485560628961736;-0.0440642343537745;0.291807357564851;0.452927997206224;0.229755226428671;0.0893686158944729;-0.178069782738326
"free";0.28915825775714;0.151792988228002;-0.0905432346645501;0.539446292367168;0.53290472630524;0.237721817001565;0.0709849218447318;0.268688832744505;0.0687074562888773;0.0864012631212213
"happy";0.822884034045539;0.294700428331277;-0.0216287645491939;0.349404797737008;0.0631893232205463;0.227042051221495;-0.0790433764850558;-0.082997993346486;0.163731803900017;-0.144550679812324
"honest";0.24072124294676;0.629010378488208;0.297499079333839;0.335945902775885;0.0803169500794008;0.000368088363747421;0.138915129439463;0.286491242795649;0.0408344422200486;0.106950317328823
"mysterious";0.455868288088518;-0.0459901171829682;0.479497493976473;0.157260900794427;0.196238539472222;0.232772283997142;0.192468722617217;0.474872797307516;0.0895925328186311;-0.152592767983894
"natural";0.0199850888218442;0.777260962896223;-0.128718165405358;0.207608942722794;0.0163497825062404;0.0959997314900353;0.410733835471862;-0.020668528829362;0.15325512913468;0.145001259652831
"original";0.0655340514694114;0.00528166375810413;0.175622510927978;0.299659063214537;0.122464172896025;0.899916251694338;0.138399572250583;0.138489688435559;0.0440686561078966;0.0813674401789503
"pleasant";0.0399120663762293;0.513359683322116;0.399144690749352;0.253057206530325;-0.0101012276510617;0.212425471698374;0.533930131848273;0.0801981745606238;0.267221531349503;0.0213999879681394
"proud";-0.121941378858196;0.182031857746319;0.760254956997547;0.087530960931936;0.0773374636995642;0.230962459735265;0.0225087870787469;0.0259631275240339;0.115309297869376;0.120666466774631
"quiet";0.615944120718307;0.117905433112892;0.183330476627842;0.399151529483084;0.21379540952197;0.243189183328592;0.085826874234776;0.00137671293153579;0.24318643231865;0.292717621564143
"rich";0.133671455328249;0.267767749689261;0.141341241042028;0.900364356851926;0.0554316566512212;0.211608998863966;0.126124166600999;0.09359722228033;0.106693846978511;0.0339984747560423
"safe";0.0483820270558984;0.458996467858704;-0.00518685303170907;0.134826454999151;0.232187607049434;0.61142234130369;0.0648322978884423;0.292680799098435;0.202942788302304;-0.12633037133354
"special";0.318633971118965;0.391400538644084;0.214648167215332;-0.0665778998525571;0.458900340079973;0.262750514599498;0.233809890826442;0.0289012313144308;-0.00887208029927143;-0.0630760369931223
"strong";0.235593395882529;0.0328894046898575;0.252350959011061;0.114270648497363;0.0807459199888556;0.0780985077719865;0.755278938904054;0.362408975025;0.0347399584487522;0.0468506567603291
"weak";0.13939065357902;0.773838032536422;0.256210875934147;0.12777834116513;0.284754435728845;0.0664103089561707;-0.288532354628268;0.0736654339496179;0.0555002838627815;-0.157877496050848
"worth";0.699456678280106;0.347073532466892;0.196567786180879;0.0819771489995268;0.226313007836299;0.129848118605601;0.188882334200787;0.116808676181295;0.0776883398766259;0.295627298336977
