"MR1";"MR4";"MR2";"MR3"
"afraid";-0.0903643123352772;-0.551583994439485;-0.0186827151905311;0.110030448182957
"best";0.0201278195613373;0.1017068030356;-0.209470861299497;0.632943653264176
"delighted";0.461893414876315;0.513153546294794;0.163785480881694;0.331101524570843
"famous";0.605281019608998;0.323493423914194;0.0134250746725606;0.0934493458173496
"free";0.724793355602307;0.259590482332181;-0.223428902656641;0.26516895866601
"gentle";0.292444530557804;-0.28206795123322;0.0234903558733739;0.77278157371909
"greatest";0.76296594782331;0.233682198885979;0.158907582857961;0.0139591163505829
"holy";-0.626543509074131;0.0250488291823689;0.402435469641713;0.216490882221473
"honest";0.0414325404540704;-0.038030162838481;-0.844461560867441;0.00395405248392517
"pleasant";0.213847754815563;0.827991391790043;0.165577205959984;0.410818971587325
"reasonable";0.580660112263196;0.147877272126543;0.228928967439745;0.308839080695352
"rich";0.0725688441633414;0.160314463701009;0.705466364842477;-0.213346331943698
"wise";0.24568826194833;0.683209068683107;-0.0307636341985156;0.0218528231435055
"worth";-0.165954895375989;-0.590313584787364;-0.206938229343224;0.277136712833248
