"MR1";"MR2";"MR4";"MR10";"MR5";"MR6";"MR7";"MR9";"MR3";"MR8"
"afraid";0.810570405990426;-0.116645529366663;-0.0565754068986985;0.127844749658001;0.00120018600696649;0.139945396769036;0.085217010610928;0.0526607668063871;-0.0424510507383746;0.0227259727996128
"appropriate";-0.35115708277808;-0.123605596867863;0.0935013143564237;0.477322711143953;-0.00576501854490294;-0.00017154123926073;0.182576783821721;-0.211006365628458;0.270266789221068;0.00687057624303298
"beautiful";0.629006554608575;0.13426071338275;0.126448150484801;-0.0627235797626082;0.238000057474519;0.0863034407880479;-0.304210906399567;0.0643882328284319;-0.162951605157479;-0.0520445132942124
"best";0.206503932645582;-0.0638258120699442;-0.00553122460478455;0.0534072302924549;-0.117527799087564;0.739296573867051;0.134550175435413;0.0549623186617595;-0.0896411918305445;-0.0607174115220774
"cheerful";0.647084948670938;0.23339878469271;-0.105384191316134;0.211308815415675;0.187618659646854;0.423307630046083;-0.218349202847757;-0.17807022398933;0.0902021100572874;0.207498670972492
"clean";0.133306041396386;0.396298041796799;-0.264671502389747;0.51088116066417;-0.121719331955681;-0.224286875746467;0.258326730355916;0.0942688215791435;-0.081688045155797;0.0955709296124365
"curious";0.30544512718688;0.465976910854075;0.312455936728034;0.222612423491798;0.147099934009634;0.0177259178671913;-0.0124119361990925;0.244491579540223;-0.133007755939014;-0.0260639254800685
"dangerous";0.788293996070497;-0.0683726267927854;0.13477580916127;-0.0955320959633887;-0.040916652894497;0.0307451052579235;0.030426086641339;0.135141219658328;-0.123202035474081;0.143650937786031
"delicate";0.545241110291097;0.126181508446714;0.287336755653321;-0.0835451262983278;0.0715840708944764;-0.314917599746495;0.282271863016795;0.0535295937871418;0.10830308974631;-0.332472758209623
"extraordinary";0.07981847492594;-0.0617478459135442;0.670003687856207;-0.00217395033175955;0.365280556044513;0.182932655819653;0.0554107035797401;0.0534543490210168;-0.275365391815726;0.138472808927311
"fair";0.226262890852478;0.187753735475534;-0.199842461550835;-0.0164262440948;-0.08585169355901;0.110589155622736;0.138962631692331;0.393874969793237;0.0574210473397225;0.0946561800139855
"free";0.17122664597414;0.124674618026401;0.0106092192975268;-0.0717560852677163;0.749168932120285;-0.021023023054909;-0.170147034075628;0.212417330486967;-0.0720883948825035;0.00966271069260276
"friendly";0.259073625871928;-0.104740736093884;0.00870978073289258;0.0383757756857378;0.269382783687892;0.0874925339537477;-0.362232391706884;0.149740970311179;0.0725638416936252;-0.337743976653849
"generous";0.322003437516453;0.338156438495916;0.348662955783551;0.127706929405892;0.0113261227073219;0.583295949763753;-0.137577095530904;0.290338598379092;-0.0141514414842524;0.0695841345145898
"happy";-0.204275506993216;0.372064628354348;-0.0342182340302452;0.102533391745852;0.410895967818212;0.342572060801765;0.160690697521329;0.396187628549209;0.124526781344284;0.129978696143902
"loose";0.495686133615321;-0.164268738387948;0.52562355210704;0.163553637999222;-0.09339840078687;-0.104533187612774;0.285729994294429;-0.202692515574074;0.233080812551511;0.116232585703637
"modest";-0.152058577592099;0.561195140095013;-0.0821574725803382;0.412255869983433;0.32966817149401;0.0266355888991248;0.11886907686857;-0.00808267345571037;0.349815094619531;0.0400578221947695
"mysterious";0.204696844643243;0.026484627835926;0.124556713193486;0.82716264808556;0.102150101732976;0.244855309490942;-0.0520937774235227;0.139275887277394;0.0181757056829646;-0.157552022850772
"natural";-0.0619987789626448;0.92101267593537;0.00513826806460386;-0.173935209826434;0.0847052237540201;0.01407231646332;0.102628416426357;0.0395789440722167;-0.0280810503644044;0.0589612760339637
"original";0.00628543425742989;0.12999834303302;0.706061203780713;0.0451607659508581;-0.200169817795614;-0.0144707319295195;0.0805125252001026;-0.0644318612528945;-0.0802370859011547;0.0624141954536554
"polite";0.139282343600026;0.143995800873071;0.186982763617449;0.103914402803716;0.115197352715042;0.151326641663656;0.913698947909725;0.145254371005678;0.0238892031613997;-0.0905854084743943
"proud";-0.127954165266407;0.404665316455122;-0.0136398796725768;0.28481859616048;-0.0126104008924591;0.0672853330742428;-0.0549024310530555;0.663621602649044;0.0657875695485173;-0.092303999560831
"quiet";0.392377769134489;0.0173127986236995;-0.0233699942075706;0.061438299737266;0.242636521228233;0.205864802463437;0.0158923741303717;0.167198737081911;0.534174821621467;-0.207479097480676
"rich";-0.118387083471754;0.0879113089591888;-0.0443973669686429;0.131594495111068;0.593072530706418;-0.114284484175237;0.165708031602529;-0.111464653581412;0.0108295290109286;-0.100561280173432
"sacred";0.125930715943061;-0.0133944802777574;0.162801919918396;-0.0408076994365613;0.12982671768087;0.145341601296296;0.00505240293348315;0.0309441176699352;-0.77730676387128;-0.0353224991570051
"safe";0.599065771127565;-0.0208605456151402;0.0514075630039922;0.0557351781405738;-0.250714111598349;0.222388001195324;0.117407543721866;0.152784910013514;0.163290539344671;-0.0248439361257493
"strong";0.283037151578157;0.00404562380816523;0.440130509439507;-0.159322834603914;-0.0180943418943621;-0.00586966672198478;-0.0896838334311699;0.189349643467401;-0.0130483512203777;0.81721502649031
"wise";0.000250820634743821;0.554839552221456;0.209246017826184;0.418143213436549;0.095208258803838;0.0207885301730544;-0.0186467934417762;0.195316701438298;0.0286570062486912;-0.356356834063953
"worth";0.288830095955558;-0.117499085988362;0.0555862901301058;-0.0648630529998427;0.171968166836699;0.0167324188280024;0.0391066747786928;0.505831428421951;-0.071740640127526;0.0474301818349172
