"MR1";"MR2"
"afraid";0.861667607226265;0.0851402378299374
"best";0.859451145410621;0.131450540411616
"calm";0.506711516185522;0.475897993124797
"capable";0.72163609635214;0.309812343596778
"comfortable";0.617871341603208;0.0501385194808698
"different";0.367017659051203;0.936082408431607
"greatest";0.70707509700614;0.479047735190088
"happy";0.114710771137431;-0.595397722390591
"natural";0.389742606499421;0.54225099940556
"strong";0.592378693901981;0.0954914670126989
"worth";0.851574276190287;0.366062777601126
