"MR2";"MR1";"MR4";"MR5";"MR3"
"accustomed";0.171599118723112;0.292369609356102;0.353146371872921;0.283528746755626;0.299577486943516
"afraid";0.576949819427036;0.381017106718644;-0.0300702490983643;0.0861370151150477;0.151429442282313
"beautiful";0.650248172267324;0.338814246309439;0.143854128984504;0.172064864610489;0.185904741123769
"best";0.256077072147919;0.723610028616057;0.188393524774784;0.0720550579019819;0.210801152937305
"careful";0.247575746049863;0.320305833602744;0.123018223147013;0.477729612545142;0.439920300756255
"cheerful";0.631026292493448;0.348825776136993;0.344855235233445;0.21742255510831;-0.0547704621401656
"comfortable";0.185003594488319;0.195706220265338;0.546705156751404;0.36451233977737;0.22112230529636
"different";0.583522030488289;0.214097681704048;0.391216533913232;0.388829381078069;0.0995585249800703
"extraordinary";0.05607822155749;0.193747797231941;0.773499137491366;0.127962369408104;0.169497338252017
"extreme";0.273746722374394;0.410192722070397;0.202996245099385;0.506719284879629;-0.156742231354368
"fair";0.204184353711688;0.695924787521906;0.167924261907289;0.0801897528657724;0.144168971216785
"familiar";0.288504881643438;0.561307373413962;0.277525045701563;0.191911408059374;-0.0285099724577536
"free";0.156590176728269;0.254535812811741;0.35063674905198;0.509982250151839;0.187606760040812
"friendly";-0.0268960190214422;0.618215375007475;0.40779659947928;0.218970927824792;0.334016618066852
"gentle";0.503193217964868;0.275824440268744;0.395238881248641;0.258144061203075;0.259367019295454
"happy";0.202066483528933;0.303388627391631;-0.195352669575752;0.547516798446275;0.461106216302276
"honest";0.194228657532482;0.00398772223256811;0.436968660366606;0.404956722485271;0.53524282282477
"humble";0.642634276928228;0.178981998502993;0.03884959067164;0.343468833475164;0.334931851672989
"legal";0.0893691219130101;0.397685224083935;0.0020487130940671;0.185469890915306;0.540723393290419
"moral";0.269943448385677;0.494915247132031;0.371147991797086;0.352532641980136;0.017263136059979
"natural";0.297561562272413;0.196020897925628;0.315939385682096;0.303719571230988;0.508472095488905
"original";0.390037423301172;0.321297059013044;0.308462651290316;0.321199434215201;0.361574303904509
"pleasant";0.307185316435026;0.20879468638337;0.150408412243495;0.303112804554781;0.257346021819818
"quiet";0.25021054603289;0.237174296594451;0.823518995518263;0.0817725990218282;-0.0129485601237318
"rich";0.43936667249188;0.326662050676608;0.179782358071256;0.473867614188435;0.0668982284809053
"safe";0.263191714452999;-0.0395356979477174;0.148215264425449;-0.083485029182228;0.796797111477554
"strong";0.603623919952031;-0.366961297955666;0.219368661452171;0.434010787081274;0.11984733160141
"thoughtful";0.240913586320682;-0.00486500613494526;0.288180390256079;0.743458764051106;0.143080286633238
"uncertain";0.738859133678298;0.0499644819868155;0.0911469244517726;0.067480540761008;0.343229197299771
"weak";0.475372420283559;0.371829733439169;0.314639080301449;0.214991319898196;0.145410238773757
