"MR1";"MR2"
"accustomed";0.727715340634599;0.384858348538815
"afraid";0.525447762342717;0.705965326456581
"beautiful";0.433164936707273;0.565619510659397
"best";-0.239333408594494;0.907209655136714
"cheerful";0.547232153967778;0.61208470038573
"comfortable";0.165576795813243;0.63482119116922
"extraordinary";0.699014672551206;0.243013230995326
"fair";0.599588477890584;0.430018857269913
"gentle";0.523731565080971;0.512768932599563
"happy";0.547041651502002;-0.0135994514964738
"honest";0.669394563251356;0.501729775764541
"married";0.823026980674398;0.37861461557966
"mysterious";0.542853605603595;0.590962659400382
"natural";0.754155707253972;0.501830381894617
"original";0.488216222163525;0.523027017303493
"pleasant";0.304863349024101;0.686495322471448
"proud";0.393291371266243;0.637839739231467
"quiet";0.580701052308144;0.423122691848416
"rich";0.485429226748551;0.340462370591146
"strong";0.649062123161067;0.186154516363633
"weak";0.543594387893284;0.621761080806676
"worth";0.726505897510495;0.143593306047845
